label,metric,bias,MAE,MRE,sd_seed,rho,factor,level
window=2000,LB,1.0680300567442702,1.0680300567442702,0.3894577130364906,0.21032260813622528,0.942857142857143,window,2000.0
window=2000,MG,-0.012999929393645285,0.5214288831199411,0.15712596232024958,0.13957071667564724,0.942857142857143,window,2000.0
window=2000,PR,-0.975107329053838,1.499473906938338,0.45904247978289664,0.10498680489610195,0.2,window,2000.0
window=2000,TwoNN,-0.01739067001325086,0.5532239169645973,0.18563909811975843,0.21169779544985298,0.7714285714285715,window,2000.0
window=2000,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,window,2000.0
window=4000,LB,0.6571173596707833,0.8087762103903599,0.29371031415790055,0.15265144914523143,1.0,window,4000.0
window=4000,MG,-0.31873470047871955,0.6698152867531147,0.19648497897260062,0.07816275678814961,1.0,window,4000.0
window=4000,PR,-1.3842934254636836,1.755592276145298,0.5018304279189657,0.03128341469509995,0.4285714285714286,window,4000.0
window=4000,TwoNN,-0.43442208664745746,0.6924435049095893,0.19639731182205597,0.06542726808677797,0.942857142857143,window,4000.0
window=4000,roughness,-3.030980333958228,3.030980333958228,0.8112397682548806,0.017863294159902236,0.2571428571428572,window,4000.0
n=10000,LB,1.0734483340287089,1.0734483340287089,0.3901870638605947,0.23336629924873045,0.942857142857143,n,10000.0
n=10000,MG,-0.0010257169014971461,0.5161405277946268,0.15637265135896763,0.15009798845654904,0.942857142857143,n,10000.0
n=10000,PR,-0.9749885246916485,1.499205471555035,0.45894630323538105,0.10437002855556692,0.2,n,10000.0
n=10000,TwoNN,0.037388277912331236,0.5263605667371637,0.18233775829135543,0.22402944904070246,0.7714285714285715,n,10000.0
n=10000,roughness,-2.58917441281373,2.58917441281373,0.6330322875743168,0.032797894616114494,0.2571428571428572,n,10000.0
n=20000,LB,1.0680300567442702,1.0680300567442702,0.3894577130364906,0.21032260813622528,0.942857142857143,n,20000.0
n=20000,MG,-0.012999929393645285,0.5214288831199411,0.15712596232024958,0.13957071667564724,0.942857142857143,n,20000.0
n=20000,PR,-0.975107329053838,1.499473906938338,0.45904247978289664,0.10498680489610195,0.2,n,20000.0
n=20000,TwoNN,-0.01739067001325086,0.5532239169645973,0.18563909811975843,0.21169779544985298,0.7714285714285715,n,20000.0
n=20000,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,n,20000.0
n=40000,LB,1.0542081785516004,1.0542081785516004,0.38709984408753134,0.19388842591514274,0.942857142857143,n,40000.0
n=40000,MG,-0.020813702484587693,0.5285549643239046,0.15854440643515463,0.13501564206915231,0.942857142857143,n,40000.0
n=40000,PR,-0.9751020310188082,1.4995234376970183,0.45904986597945713,0.1046255630474614,0.2,n,40000.0
n=40000,TwoNN,-0.004787293089562716,0.5443170737451672,0.18458394482172988,0.20065146390698696,0.8285714285714287,n,40000.0
n=40000,roughness,-2.589206651249665,2.589206651249665,0.6330426593950548,0.03281946235719762,0.2571428571428572,n,40000.0
max_E=10,LB,0.7140468512017032,0.8626123920068682,0.32653082701089786,0.15811711310200496,0.942857142857143,max_E,10.0
max_E=10,MG,-0.28270295113031624,0.5550693230619037,0.14852784555797685,0.12307951254410039,0.942857142857143,max_E,10.0
max_E=10,PR,-1.2719720343788197,1.6865748867039259,0.49069646587139054,0.04343459526807902,0.4285714285714286,max_E,10.0
max_E=10,TwoNN,-0.25715574800501856,0.6017992315701486,0.19598137077016733,0.15401005853881447,1.0,max_E,10.0
max_E=10,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,max_E,10.0
max_E=15,LB,1.0680300567442702,1.0680300567442702,0.3894577130364906,0.21032260813622528,0.942857142857143,max_E,15.0
max_E=15,MG,-0.012999929393645285,0.5214288831199411,0.15712596232024958,0.13957071667564724,0.942857142857143,max_E,15.0
max_E=15,PR,-0.975107329053838,1.499473906938338,0.45904247978289664,0.10498680489610195,0.2,max_E,15.0
