tag,mode,observer,r,MG,LB,TwoNN,PRdelay,traj_pr,update_pr,degenerate
noise,noise,c_proj1,20,26.842759053029653,28.622900202838764,33.61882431091048,38.79777867058685,19.715679423441888,19.952096601635617,0.0
noise,noise,fn_fro,1,26.242931871978968,27.890371397533244,31.409199993843075,38.707268371246236,1.0000067536167179,1.0000011122300314,0.0
noise,noise,fn_fro,5,27.920985038535452,29.841760811641265,36.781882502092536,38.55707370698514,4.97110510067501,4.9983337306409155,0.0
noise,noise,fn_fro,10,27.650413990002424,29.45047061262804,35.115587092749394,38.71621536251182,9.935263987428929,9.991459715257792,0.0
noise,noise,fn_fro,15,26.04271091657468,27.855704034571637,31.473298215217195,37.98191647803596,14.838593486498635,14.974921937174773,0.0
noise,noise,fn_fro,20,27.594956606272365,29.341509056271228,34.539728462696424,38.563234061397154,19.715679423441888,19.952096601635617,0.0
noise,noise,fn_proj1,1,26.20761896171375,27.861311214755304,31.419915077657418,38.710714399767326,1.0000067536167179,1.0000011122300314,0.0
noise,noise,fn_proj1,5,26.83147331978139,28.713096149491996,33.39118888318544,38.103198966929554,4.97110510067501,4.9983337306409155,0.0
noise,noise,fn_proj1,10,26.69863587088493,28.5531725280485,34.02734004759654,37.22059635721013,9.935263987428929,9.991459715257792,0.0
noise,noise,fn_proj1,15,26.689089243330173,28.541664021310222,33.67932429687287,37.47919825066937,14.838593486498635,14.974921937174773,0.0
noise,noise,fn_proj1,20,27.436801973733665,29.35577003574404,34.93953417751993,38.29432363648942,19.715679423441888,19.952096601635617,0.0
noise,noise,g_fro,1,24.38032021359047,25.79664991470491,27.695851784902143,39.40356052220817,1.0000067536167179,1.0000011122300314,0.0
noise,noise,g_fro,5,25.365168087150302,26.900414145387796,29.731668708372847,39.251018733814185,4.97110510067501,4.9983337306409155,0.0
noise,noise,g_fro,10,25.404330616166924,26.877211141219675,29.72822654401835,39.49337795293513,9.935263987428929,9.991459715257792,0.0
noise,noise,g_fro,15,25.60625799487596,27.222321380901487,30.04219410488746,38.91980275345449,14.838593486498635,14.974921937174773,0.0
noise,noise,g_fro,20,26.313419846967804,27.81125684561906,29.70496410744752,39.48585161365563,19.715679423441888,19.952096601635617,0.0
noise,noise,g_proj,1,26.219749524828597,27.870878840995015,31.38151693546172,38.71041250656494,1.0000067536167179,1.0000011122300314,0.0
noise,noise,g_proj,5,27.07762297805131,28.97884646371512,35.97745006680363,37.95935857017535,4.97110510067501,4.9983337306409155,0.0
noise,noise,g_proj,10,27.205985402173113,29.02181527703206,34.732608031711486,37.52021021098639,9.935263987428929,9.991459715257792,0.0
noise,noise,g_proj,15,27.188015191265404,29.03425196960103,34.1873466935316,38.309126723012895,14.838593486498635,14.974921937174773,0.0
noise,noise,g_proj,20,27.135708383483607,28.99932452828618,35.19371194975191,38.389892943181685,19.715679423441888,19.952096601635617,0.0
noise,noise,loss_full,1,18.281737606354127,19.74811404846747,21.904676861228346,39.401368642646716,1.0000067536167179,1.0000011122300314,0.0
noise,noise,loss_full,5,23.425818416667965,24.978054692481788,27.189928187184034,39.289060680142526,4.97110510067501,4.9983337306409155,0.0
noise,noise,loss_full,10,24.54785660067672,25.956395203966512,28.365197856072196,39.62255473852515,9.935263987428929,9.991459715257792,0.0
noise,noise,loss_full,15,25.120274434509824,26.560275611602794,29.305027964146586,38.714938560531515,14.838593486498635,14.974921937174773,0.0
noise,noise,loss_full,20,25.372896341633332,26.862909210773434,27.981420948045304,39.56812839010895,19.715679423441888,19.952096601635617,0.0
noise,noise,w_fro,1,26.2446492597988,27.891727994614083,31.401469099522075,38.70712123986915,1.0000067536167179,1.0000011122300314,0.0
noise,noise,w_fro,5,26.447841384182947,28.240709459832992,33.684216348184634,37.14212423935375,4.97110510067501,4.9983337306409155,0.0
noise,noise,w_fro,10,27.363745019668247,29.01954220864936,33.84129687047908,38.90564753920348,9.935263987428929,9.991459715257792,0.0
noise,noise,w_fro,15,26.979734874867294,28.780665366209863,33.85722098686363,38.38417101842358,14.838593486498635,14.974921937174773,0.0
noise,noise,w_fro,20,26.76411759849658,28.74085563854539,33.93339378823392,38.380555998846326,19.715679423441888,19.952096601635617,0.0
qp,qp,c_norm,1,1.100051241963397,1.1019278253160323,2.2976340009496177,1.9946131811696326,1.0000019673200604,1.0000071192662474,0.0
qp,qp,c_norm,2,1.7431874422066693,1.7875449742909393,4.0731287773955005,2.038958296476519,2.0000055046557987,1.56874757754359,0.0
qp,qp,c_norm,3,3.891837233831339,4.019050412198227,4.388659437340994,3.289355511517954,3.0000455836262683,2.5676430888364914,0.0
qp,qp,c_norm,4,4.1136217015721135,4.163803080705954,1.959785060662218,2.3687363535613506,4.000164062602409,3.3238593420443863,0.0
