step,train_loss,probe_loss,grad_norm,lr
0,4.1971845626831055,4.191614627838135,1.888766884803772,0.1
1,3.9811668395996094,4.031826019287109,1.6475496292114258,0.1
2,3.770224094390869,3.862036943435669,1.441635251045227,0.1
3,3.608447551727295,3.7364695072174072,1.1522129774093628,0.1
4,3.505483865737915,3.661097288131714,0.892877459526062,0.1
5,3.4380321502685547,3.6125407218933105,0.7303116321563721,0.1
6,3.3891332149505615,3.5784287452697754,0.6396616697311401,0.1
7,3.3502776622772217,3.5506465435028076,0.5847659111022949,0.1
8,3.3172075748443604,3.526401996612549,0.5522792935371399,0.1
9,3.287241220474243,3.5038092136383057,0.5376181602478027,0.1
10,3.258517026901245,3.481001377105713,0.5353789329528809,0.1
11,3.2298941612243652,3.4581425189971924,0.537418782711029,0.1
12,3.201256513595581,3.4345779418945312,0.5408722758293152,0.1
13,3.1731579303741455,3.4132704734802246,0.5671883821487427,0.1
14,3.1489920616149902,3.392550230026245,0.832704484462738,0.1
15,3.158262014389038,3.400895118713379,1.5244455337524414,0.1
16,3.228334665298462,3.4340217113494873,3.1257879734039307,0.1
17,3.2112534046173096,3.454434394836426,1.226209282875061,0.1
18,3.0960276126861572,3.3535194396972656,0.8456941246986389,0.1
19,3.0499560832977295,3.30717134475708,0.845727801322937,0.1
20,3.032996892929077,3.3070363998413086,1.0288591384887695,0.1
21,3.027186155319214,3.2927050590515137,1.9385000467300415,0.1
22,3.0798637866973877,3.3480474948883057,1.6198526620864868,0.1
23,2.985642194747925,3.269102096557617,1.3260433673858643,0.1
24,2.9925029277801514,3.2695934772491455,1.9678497314453125,0.1
25,3.0217108726501465,3.3016445636749268,1.8788998126983643,0.1
26,2.933680534362793,3.2439417839050293,1.172570824623108,0.1
27,2.8828892707824707,3.215284824371338,0.7727439999580383,0.1
28,2.8537752628326416,3.1993937492370605,0.618713915348053,0.1
29,2.830005168914795,3.1904184818267822,0.5613474249839783,0.1
30,2.8088526725769043,3.1803789138793945,0.5673149228096008,0.1
