run_id,optimizer,schedule_phase,windows,step_min,step_max,mean_fnn_raw,sd_fnn_raw,mean_fnn_detrended,sd_fnn_detrended,mean_cao_raw,sd_cao_raw,mean_cao_detrended,sd_cao_detrended,mean_simplex_raw,sd_simplex_raw,mean_simplex_detrended,sd_simplex_detrended,mean_mle_raw,sd_mle_raw,mean_mle_detrended,sd_mle_detrended
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,constant LR,27,200,1240,4.592592592592593,0.9306432539361505,4.111111111111111,0.5063696835418335,2.2962962962962963,1.1029615662044696,5.62962962962963,1.4182369376786135,10.333333333333334,4.420233199556505,10.555555555555555,3.886201757830402,13.352786128168704,1.5197776138244248,14.549113354342891,1.1407029027794768
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,LR cooldown,22,1280,2120,4.0,0.7559289460184542,3.9545454545454546,0.37509017674772643,2.590909090909091,1.3683180815491596,5.7272727272727275,1.7776875878998424,13.318181818181818,2.966260490702275,11.181818181818182,3.156797105511845,14.406200635554063,0.8407076736141671,15.511109912148584,0.7233750511799057
