cfg_id,seed,k,observer,MG,error,window,cycles,max_E,kn,tau,eta
2,1,4,weight_projection,4.3991260538843555,0.3991260538843555,4000,1200.0,41,40,2,0.2
2,1,4,gradient_fro,4.725414900940747,0.7254149009407467,4000,1200.0,41,40,2,0.2
2,1,4,gradient_projection,2.639090125892556,-1.3609098741074441,4000,1200.0,41,40,2,0.2
2,1,4,loss,4.66856814244679,0.66856814244679,4000,1200.0,41,40,2,0.2
2,2,4,weight_projection,3.3189972320130505,-0.6810027679869495,4000,1200.0,41,40,2,0.2
2,2,4,gradient_fro,4.779411475222467,0.7794114752224672,4000,1200.0,41,40,2,0.2
2,2,4,gradient_projection,4.112716414711008,0.11271641471100757,4000,1200.0,41,40,2,0.2
2,2,4,loss,4.609821245935513,0.609821245935513,4000,1200.0,41,40,2,0.2
2,1,5,weight_projection,5.914914061398942,0.9149140613989424,4000,1200.0,41,40,2,0.2
2,1,5,gradient_fro,6.00756250040748,1.00756250040748,4000,1200.0,41,40,2,0.2
2,1,5,gradient_projection,2.577804760041161,-2.422195239958839,4000,1200.0,41,40,2,0.2
2,1,5,loss,5.927404914057296,0.9274049140572957,4000,1200.0,41,40,2,0.2
2,2,5,weight_projection,3.7544127862091132,-1.2455872137908868,4000,1200.0,41,40,2,0.2
2,2,5,gradient_fro,5.796583311350983,0.7965833113509833,4000,1200.0,41,40,2,0.2
2,2,5,gradient_projection,4.826469402405423,-0.1735305975945769,4000,1200.0,41,40,2,0.2
2,2,5,loss,5.9542604419295015,0.9542604419295015,4000,1200.0,41,40,2,0.2
2,1,6,weight_projection,8.875105470528192,2.875105470528192,4000,1200.0,41,40,2,0.2
2,1,6,gradient_fro,7.53296393071153,1.5329639307115297,4000,1200.0,41,40,2,0.2
2,1,6,gradient_projection,3.279499735597429,-2.720500264402571,4000,1200.0,41,40,2,0.2
2,1,6,loss,7.4646218349378906,1.4646218349378906,4000,1200.0,41,40,2,0.2
2,2,6,weight_projection,4.293144026121818,-1.7068559738781817,4000,1200.0,41,40,2,0.2
2,2,6,gradient_fro,8.430259202577599,2.4302592025775986,4000,1200.0,41,40,2,0.2
2,2,6,gradient_projection,6.163166182930532,0.16316618293053242,4000,1200.0,41,40,2,0.2
2,2,6,loss,8.449636781379866,2.4496367813798656,4000,1200.0,41,40,2,0.2
2,1,7,weight_projection,7.287744187612087,0.28774418761208675,4000,1200.0,41,40,2,0.2
2,1,7,gradient_fro,8.370190001035393,1.3701900010353931,4000,1200.0,41,40,2,0.2
2,1,7,gradient_projection,4.327137996131291,-2.672862003868709,4000,1200.0,41,40,2,0.2
2,1,7,loss,8.423291921214494,1.4232919212144939,4000,1200.0,41,40,2,0.2
2,2,7,weight_projection,4.768698024182789,-2.2313019758172112,4000,1200.0,41,40,2,0.2
2,2,7,gradient_fro,8.334685208555962,1.3346852085559622,4000,1200.0,41,40,2,0.2
2,2,7,gradient_projection,6.886924306792396,-0.11307569320760358,4000,1200.0,41,40,2,0.2
2,2,7,loss,8.342864212711985,1.3428642127119854,4000,1200.0,41,40,2,0.2
2,1,8,weight_projection,7.89857796001611,-0.10142203998389032,4000,1200.0,41,40,2,0.2
2,1,8,gradient_fro,9.304197575714012,1.3041975757140118,4000,1200.0,41,40,2,0.2
2,1,8,gradient_projection,4.030479259657793,-3.9695207403422073,4000,1200.0,41,40,2,0.2
2,1,8,loss,9.21478422534235,1.2147842253423509,4000,1200.0,41,40,2,0.2
2,2,8,weight_projection,5.424962594771164,-2.5750374052288363,4000,1200.0,41,40,2,0.2
2,2,8,gradient_fro,10.82743096875558,2.8274309687555803,4000,1200.0,41,40,2,0.2
2,2,8,gradient_projection,8.754815796320075,0.7548157963200754,4000,1200.0,41,40,2,0.2
2,2,8,loss,10.926497095347509,2.926497095347509,4000,1200.0,41,40,2,0.2
2,1,9,weight_projection,8.824101620144491,-0.17589837985550894,4000,1200.0,41,40,2,0.2
2,1,9,gradient_fro,9.012768355955377,0.01276835595537662,4000,1200.0,41,40,2,0.2
2,1,9,gradient_projection,5.587339478800596,-3.4126605211994043,4000,1200.0,41,40,2,0.2
2,1,9,loss,8.904221859266125,-0.09577814073387536,4000,1200.0,41,40,2,0.2
2,2,9,weight_projection,5.9204226088887735,-3.0795773911112265,4000,1200.0,41,40,2,0.2
2,2,9,gradient_fro,10.492112290219985,1.4921122902199855,4000,1200.0,41,40,2,0.2
2,2,9,gradient_projection,9.312993562565829,0.3129935625658291,4000,1200.0,41,40,2,0.2
2,2,9,loss,10.572881456445108,1.5728814564451081,4000,1200.0,41,40,2,0.2
2,1,10,weight_projection,9.610112842928551,-0.38988715707144905,4000,1200.0,41,40,2,0.2
2,1,10,gradient_fro,10.441209557701857,0.4412095577018569,4000,1200.0,41,40,2,0.2
2,1,10,gradient_projection,6.313310555120005,-3.6866894448799954,4000,1200.0,41,40,2,0.2
2,1,10,loss,10.43370256774266,0.43370256774266025,4000,1200.0,41,40,2,0.2
2,2,10,weight_projection,6.884706162491465,-3.115293837508535,4000,1200.0,41,40,2,0.2
2,2,10,gradient_fro,12.344617588054122,2.3446175880541222,4000,1200.0,41,40,2,0.2
2,2,10,gradient_projection,8.822188778894311,-1.1778112211056886,4000,1200.0,41,40,2,0.2
2,2,10,loss,12.374492672137151,2.3744926721371513,4000,1200.0,41,40,2,0.2
2,1,11,weight_projection,9.548582496646963,-1.4514175033530368,4000,1200.0,41,40,2,0.2
2,1,11,gradient_fro,13.260040423124687,2.2600404231246873,4000,1200.0,41,40,2,0.2
2,1,11,gradient_projection,7.305993623547491,-3.694006376452509,4000,1200.0,41,40,2,0.2
2,1,11,loss,13.279503344338716,2.279503344338716,4000,1200.0,41,40,2,0.2
2,2,11,weight_projection,5.901244258711887,-5.098755741288113,4000,1200.0,41,40,2,0.2
2,2,11,gradient_fro,10.033187630724976,-0.9668123692750239,4000,1200.0,41,40,2,0.2
2,2,11,gradient_projection,8.585907261687973,-2.4140927383120268,4000,1200.0,41,40,2,0.2
2,2,11,loss,10.00501953123215,-0.9949804687678494,4000,1200.0,41,40,2,0.2
2,1,12,weight_projection,10.061958091187691,-1.938041908812309,4000,1200.0,41,40,2,0.2
2,1,12,gradient_fro,11.651597543020262,-0.3484024569797377,4000,1200.0,41,40,2,0.2
2,1,12,gradient_projection,6.9456889860422475,-5.0543110139577525,4000,1200.0,41,40,2,0.2
2,1,12,loss,11.572765869419372,-0.42723413058062754,4000,1200.0,41,40,2,0.2
2,2,12,weight_projection,6.1450205890554885,-5.8549794109445115,4000,1200.0,41,40,2,0.2
2,2,12,gradient_fro,11.950724556794292,-0.049275443205708314,4000,1200.0,41,40,2,0.2
2,2,12,gradient_projection,8.924339962063387,-3.075660037936613,4000,1200.0,41,40,2,0.2
2,2,12,loss,11.986707833553762,-0.013292166446237985,4000,1200.0,41,40,2,0.2
2,1,13,weight_projection,9.851338117850911,-3.1486618821490886,4000,1200.0,41,40,2,0.2
2,1,13,gradient_fro,11.689976107528974,-1.3100238924710261,4000,1200.0,41,40,2,0.2
2,1,13,gradient_projection,7.02154811909536,-5.97845188090464,4000,1200.0,41,40,2,0.2
2,1,13,loss,11.66899119677954,-1.3310088032204597,4000,1200.0,41,40,2,0.2
2,2,13,weight_projection,6.941088718704103,-6.058911281295897,4000,1200.0,41,40,2,0.2
2,2,13,gradient_fro,11.511555102230963,-1.4884448977690372,4000,1200.0,41,40,2,0.2
2,2,13,gradient_projection,7.90113228373264,-5.09886771626736,4000,1200.0,41,40,2,0.2
2,2,13,loss,11.452394560125034,-1.5476054398749657,4000,1200.0,41,40,2,0.2
2,2,14,weight_projection,8.01638789481386,-5.98361210518614,4000,1200.0,41,40,2,0.2
2,2,14,gradient_fro,13.411970575683863,-0.5880294243161366,4000,1200.0,41,40,2,0.2
2,2,14,gradient_projection,9.82280363354897,-4.17719636645103,4000,1200.0,41,40,2,0.2
2,2,14,loss,13.363565714995518,-0.6364342850044817,4000,1200.0,41,40,2,0.2
2,1,14,weight_projection,10.183497011695927,-3.816502988304073,4000,1200.0,41,40,2,0.2
2,1,14,gradient_fro,11.000951072788123,-2.999048927211877,4000,1200.0,41,40,2,0.2
2,1,14,gradient_projection,7.19605645830283,-6.80394354169717,4000,1200.0,41,40,2,0.2
2,1,14,loss,10.948140016246098,-3.0518599837539018,4000,1200.0,41,40,2,0.2
2,2,15,weight_projection,8.385493495141969,-6.614506504858031,4000,1200.0,41,40,2,0.2
2,2,15,gradient_fro,14.347538742288032,-0.652461257711968,4000,1200.0,41,40,2,0.2
2,2,15,gradient_projection,10.337462138544856,-4.662537861455144,4000,1200.0,41,40,2,0.2
2,2,15,loss,14.38156438366668,-0.6184356163333202,4000,1200.0,41,40,2,0.2
2,1,15,weight_projection,10.849164488428356,-4.150835511571644,4000,1200.0,41,40,2,0.2
2,1,15,gradient_fro,12.647423735957148,-2.3525762640428525,4000,1200.0,41,40,2,0.2
2,1,15,gradient_projection,7.973326765406996,-7.026673234593004,4000,1200.0,41,40,2,0.2
2,1,15,loss,12.599361006075085,-2.4006389939249146,4000,1200.0,41,40,2,0.2
2,1,16,weight_projection,10.63683579428921,-5.36316420571079,4000,1200.0,41,40,2,0.2
2,1,16,gradient_fro,13.14078619675781,-2.8592138032421897,4000,1200.0,41,40,2,0.2
2,1,16,gradient_projection,8.015742835964458,-7.984257164035542,4000,1200.0,41,40,2,0.2
2,1,16,loss,13.137543259757871,-2.862456740242129,4000,1200.0,41,40,2,0.2
2,2,16,weight_projection,9.307123002684548,-6.692876997315452,4000,1200.0,41,40,2,0.2
2,2,16,gradient_fro,14.065429143506897,-1.934570856493103,4000,1200.0,41,40,2,0.2
2,2,16,gradient_projection,10.994660920670738,-5.0053390793292625,4000,1200.0,41,40,2,0.2
2,2,16,loss,14.176300854334183,-1.8236991456658167,4000,1200.0,41,40,2,0.2
2,1,17,weight_projection,11.556615410802348,-5.4433845891976524,4000,1200.0,41,40,2,0.2
2,1,17,gradient_fro,13.864419514817396,-3.1355804851826043,4000,1200.0,41,40,2,0.2
2,1,17,gradient_projection,7.895735631732777,-9.104264368267224,4000,1200.0,41,40,2,0.2
2,1,17,loss,13.848917590910338,-3.1510824090896623,4000,1200.0,41,40,2,0.2
2,2,17,weight_projection,8.925898164916651,-8.074101835083349,4000,1200.0,41,40,2,0.2
2,2,17,gradient_fro,13.147791235122156,-3.852208764877844,4000,1200.0,41,40,2,0.2
2,2,17,gradient_projection,10.597633688015634,-6.402366311984366,4000,1200.0,41,40,2,0.2
2,2,17,loss,13.087933823194689,-3.912066176805311,4000,1200.0,41,40,2,0.2
2,2,18,weight_projection,8.30204937410797,-9.69795062589203,4000,1200.0,41,40,2,0.2
2,2,18,gradient_fro,15.714131296828203,-2.285868703171797,4000,1200.0,41,40,2,0.2
2,2,18,gradient_projection,9.747700110897489,-8.252299889102511,4000,1200.0,41,40,2,0.2
2,2,18,loss,15.742500747658516,-2.257499252341484,4000,1200.0,41,40,2,0.2
2,1,18,weight_projection,12.075297697646615,-5.924702302353385,4000,1200.0,41,40,2,0.2
2,1,18,gradient_fro,15.297718342192328,-2.7022816578076725,4000,1200.0,41,40,2,0.2
2,1,18,gradient_projection,8.818818077595783,-9.181181922404217,4000,1200.0,41,40,2,0.2
2,1,18,loss,15.328465478726232,-2.6715345212737684,4000,1200.0,41,40,2,0.2
2,1,19,weight_projection,11.84361672987769,-7.15638327012231,4000,1200.0,41,40,2,0.2
2,1,19,gradient_fro,14.282168502668863,-4.717831497331137,4000,1200.0,41,40,2,0.2
2,1,19,gradient_projection,9.899590226194459,-9.100409773805541,4000,1200.0,41,40,2,0.2
2,1,19,loss,14.253983129318765,-4.746016870681235,4000,1200.0,41,40,2,0.2
2,2,19,weight_projection,11.018580897535871,-7.981419102464129,4000,1200.0,41,40,2,0.2
2,2,19,gradient_fro,13.577080528169576,-5.422919471830424,4000,1200.0,41,40,2,0.2
2,2,19,gradient_projection,11.183222358181878,-7.816777641818122,4000,1200.0,41,40,2,0.2
2,2,19,loss,13.580095203198955,-5.419904796801045,4000,1200.0,41,40,2,0.2
3,1,1,weight_fro,1.0571528685465488,0.057152868546548774,4000,1800.0,41,50,4,0.2
3,1,1,weight_trace,1.057152272714903,0.057152272714902974,4000,1800.0,41,50,4,0.2
3,2,1,weight_fro,1.057151933487743,0.057151933487743056,4000,1800.0,41,50,4,0.2
3,2,1,weight_trace,1.0571528084762463,0.057152808476246264,4000,1800.0,41,50,4,0.2
3,1,2,weight_fro,2.1708420871169856,0.17084208711698556,4000,1800.0,41,50,4,0.2
3,1,2,weight_trace,2.09310533770785,0.09310533770785012,4000,1800.0,41,50,4,0.2
3,2,2,weight_fro,2.1430813479498436,0.14308134794984362,4000,1800.0,41,50,4,0.2
3,2,2,weight_trace,2.1728011951529966,0.17280119515299663,4000,1800.0,41,50,4,0.2
2,2,20,weight_projection,10.106251404334868,-9.893748595665132,4000,1200.0,41,40,2,0.2
2,2,20,gradient_fro,14.896195369192794,-5.103804630807206,4000,1200.0,41,40,2,0.2
2,2,20,gradient_projection,11.502633509160095,-8.497366490839905,4000,1200.0,41,40,2,0.2
2,2,20,loss,14.933747025930229,-5.066252974069771,4000,1200.0,41,40,2,0.2
2,1,20,weight_projection,11.658479439354302,-8.341520560645698,4000,1200.0,41,40,2,0.2
2,1,20,gradient_fro,15.085293116718443,-4.914706883281557,4000,1200.0,41,40,2,0.2
2,1,20,gradient_projection,10.164840941468158,-9.835159058531842,4000,1200.0,41,40,2,0.2
2,1,20,loss,15.075443625645601,-4.924556374354399,4000,1200.0,41,40,2,0.2
3,2,3,weight_fro,3.6241755295727476,0.6241755295727476,4000,1800.0,41,50,4,0.2
3,2,3,weight_trace,3.748949916301024,0.748949916301024,4000,1800.0,41,50,4,0.2
3,1,3,weight_fro,3.480380729492553,0.48038072949255284,4000,1800.0,41,50,4,0.2
3,1,3,weight_trace,3.596740191062418,0.5967401910624179,4000,1800.0,41,50,4,0.2
3,1,4,weight_fro,4.989504008210406,0.9895040082104058,4000,1800.0,41,50,4,0.2
3,1,4,weight_trace,5.250967320590537,1.2509673205905374,4000,1800.0,41,50,4,0.2
3,2,4,weight_fro,4.523591198021626,0.5235911980216263,4000,1800.0,41,50,4,0.2
3,2,4,weight_trace,4.484322900033956,0.4843229000339564,4000,1800.0,41,50,4,0.2
3,2,5,weight_fro,6.127260525049023,1.1272605250490226,4000,1800.0,41,50,4,0.2
3,2,5,weight_trace,6.105740891700167,1.105740891700167,4000,1800.0,41,50,4,0.2
3,1,5,weight_fro,6.29221968810684,1.2922196881068402,4000,1800.0,41,50,4,0.2
3,1,5,weight_trace,6.303769694433935,1.3037696944339352,4000,1800.0,41,50,4,0.2
3,1,6,weight_fro,7.569290509252543,1.5692905092525429,4000,1800.0,41,50,4,0.2
3,1,6,weight_trace,7.454672402487374,1.4546724024873736,4000,1800.0,41,50,4,0.2
3,2,6,weight_fro,7.3148552468868075,1.3148552468868075,4000,1800.0,41,50,4,0.2
3,2,6,weight_trace,7.558255821209754,1.5582558212097544,4000,1800.0,41,50,4,0.2
3,1,7,weight_fro,8.221827825065532,1.2218278250655317,4000,1800.0,41,50,4,0.2
3,1,7,weight_trace,8.679977615470031,1.6799776154700314,4000,1800.0,41,50,4,0.2
3,2,7,weight_fro,7.852368412982168,0.8523684129821678,4000,1800.0,41,50,4,0.2
3,2,7,weight_trace,8.232763401481233,1.2327634014812325,4000,1800.0,41,50,4,0.2
3,1,8,weight_fro,9.586757956671716,1.5867579566717165,4000,1800.0,41,50,4,0.2
3,1,8,weight_trace,9.962857088745768,1.9628570887457677,4000,1800.0,41,50,4,0.2
3,2,8,weight_fro,10.722631190511628,2.7226311905116276,4000,1800.0,41,50,4,0.2
3,2,8,weight_trace,10.762012707495911,2.762012707495911,4000,1800.0,41,50,4,0.2
3,1,9,weight_fro,10.050752895278157,1.0507528952781566,4000,1800.0,41,50,4,0.2
3,1,9,weight_trace,11.332027367634522,2.332027367634522,4000,1800.0,41,50,4,0.2
3,2,9,weight_fro,10.082412685773434,1.0824126857734342,4000,1800.0,41,50,4,0.2
3,2,9,weight_trace,10.733067375413606,1.7330673754136061,4000,1800.0,41,50,4,0.2
3,1,10,weight_fro,11.789824586781243,1.7898245867812435,4000,1800.0,41,50,4,0.2
3,1,10,weight_trace,12.86504185078308,2.8650418507830793,4000,1800.0,41,50,4,0.2
3,2,10,weight_fro,12.47544851958154,2.4754485195815406,4000,1800.0,41,50,4,0.2
3,2,10,weight_trace,13.044732842210866,3.044732842210866,4000,1800.0,41,50,4,0.2
3,1,11,weight_fro,12.965240139923324,1.9652401399233241,4000,1800.0,41,50,4,0.2
3,1,11,weight_trace,12.893876401625539,1.8938764016255387,4000,1800.0,41,50,4,0.2
3,2,11,weight_fro,12.172010429354385,1.1720104293543852,4000,1800.0,41,50,4,0.2
3,2,11,weight_trace,12.96447086034514,1.9644708603451395,4000,1800.0,41,50,4,0.2
3,1,12,weight_fro,12.746709466400567,0.7467094664005671,4000,1800.0,41,50,4,0.2
3,1,12,weight_trace,12.890151405324774,0.8901514053247741,4000,1800.0,41,50,4,0.2
3,2,12,weight_fro,11.811262494365907,-0.18873750563409253,4000,1800.0,41,50,4,0.2
3,2,12,weight_trace,11.777491118447454,-0.222508881552546,4000,1800.0,41,50,4,0.2
3,1,13,weight_fro,12.853177775998661,-0.1468222240013386,4000,1800.0,41,50,4,0.2
3,1,13,weight_trace,12.500430735960876,-0.49956926403912405,4000,1800.0,41,50,4,0.2
3,2,13,weight_fro,12.468143075600379,-0.5318569243996212,4000,1800.0,41,50,4,0.2
3,2,13,weight_trace,12.547611895787728,-0.4523881042122717,4000,1800.0,41,50,4,0.2
3,1,14,weight_fro,13.501154235715848,-0.4988457642841517,4000,1800.0,41,50,4,0.2
3,1,14,weight_trace,13.417080018285137,-0.5829199817148627,4000,1800.0,41,50,4,0.2
3,2,14,weight_fro,13.399409578770381,-0.6005904212296187,4000,1800.0,41,50,4,0.2
3,2,14,weight_trace,13.625057462160825,-0.37494253783917486,4000,1800.0,41,50,4,0.2
3,1,15,weight_fro,14.163852125462526,-0.836147874537474,4000,1800.0,41,50,4,0.2
3,1,15,weight_trace,15.098686107834052,0.09868610783405174,4000,1800.0,41,50,4,0.2
3,2,15,weight_fro,14.659084306640745,-0.3409156933592552,4000,1800.0,41,50,4,0.2
3,2,15,weight_trace,14.735015230332179,-0.26498476966782114,4000,1800.0,41,50,4,0.2
3,1,16,weight_fro,15.062636889626654,-0.9373631103733455,4000,1800.0,41,50,4,0.2
3,1,16,weight_trace,15.426980870467402,-0.5730191295325984,4000,1800.0,41,50,4,0.2
3,2,16,weight_fro,14.824716532857988,-1.1752834671420125,4000,1800.0,41,50,4,0.2
3,2,16,weight_trace,14.778553332464437,-1.221446667535563,4000,1800.0,41,50,4,0.2
3,1,17,weight_fro,14.095484099581205,-2.9045159004187955,4000,1800.0,41,50,4,0.2
3,1,17,weight_trace,15.494950763313934,-1.505049236686066,4000,1800.0,41,50,4,0.2
3,2,17,weight_fro,15.950168216778856,-1.0498317832211441,4000,1800.0,41,50,4,0.2
3,2,17,weight_trace,14.839164483057838,-2.1608355169421625,4000,1800.0,41,50,4,0.2
3,2,18,weight_fro,14.92519445773299,-3.0748055422670095,4000,1800.0,41,50,4,0.2
3,2,18,weight_trace,14.828652448374358,-3.171347551625642,4000,1800.0,41,50,4,0.2
3,1,18,weight_fro,13.369437016305303,-4.630562983694697,4000,1800.0,41,50,4,0.2
3,1,18,weight_trace,15.271641435444028,-2.728358564555972,4000,1800.0,41,50,4,0.2
3,1,19,weight_fro,16.712585872890664,-2.2874141271093364,4000,1800.0,41,50,4,0.2
3,1,19,weight_trace,17.3443386766123,-1.655661323387701,4000,1800.0,41,50,4,0.2
3,2,19,weight_fro,15.62537766399025,-3.3746223360097503,4000,1800.0,41,50,4,0.2
3,2,19,weight_trace,16.403927459536288,-2.5960725404637124,4000,1800.0,41,50,4,0.2
3,1,20,weight_fro,17.660910138574867,-2.3390898614251334,4000,1800.0,41,50,4,0.2
3,1,20,weight_trace,17.982506471806854,-2.017493528193146,4000,1800.0,41,50,4,0.2
3,2,20,weight_fro,16.451966180204852,-3.5480338197951475,4000,1800.0,41,50,4,0.2
3,2,20,weight_trace,16.2610205073946,-3.7389794926053987,4000,1800.0,41,50,4,0.2
