cfg_id,seed,k,observer,MG,error,window,cycles,max_E,kn,tau,eta
1,0,12,weight_projection,7.006012585552577,-4.993987414447423,3000,800.0,31,30,2,0.2
1,0,12,weight_trace,8.144844639934199,-3.855155360065801,3000,800.0,31,30,2,0.2
1,0,12,gradient_fro,10.723196295056251,-1.2768037049437488,3000,800.0,31,30,2,0.2
1,0,12,gradient_projection,6.610882823075407,-5.389117176924593,3000,800.0,31,30,2,0.2
1,0,12,loss,10.702788385000966,-1.2972116149990338,3000,800.0,31,30,2,0.2
1,0,13,weight_fro,7.650448018601879,-5.349551981398121,3000,800.0,31,30,2,0.2
1,0,13,weight_projection,7.709584882905223,-5.290415117094777,3000,800.0,31,30,2,0.2
1,0,13,weight_trace,8.16556504909692,-4.834434950903081,3000,800.0,31,30,2,0.2
1,0,13,gradient_fro,9.139357300957933,-3.8606426990420672,3000,800.0,31,30,2,0.2
1,0,13,gradient_projection,6.959329578915205,-6.040670421084795,3000,800.0,31,30,2,0.2
1,0,13,loss,9.151375950122297,-3.848624049877703,3000,800.0,31,30,2,0.2
1,0,14,weight_fro,7.706175663647023,-6.293824336352977,3000,800.0,31,30,2,0.2
1,0,14,weight_projection,7.4298168420452475,-6.5701831579547525,3000,800.0,31,30,2,0.2
1,0,14,weight_trace,8.081397738446324,-5.918602261553676,3000,800.0,31,30,2,0.2
1,0,14,gradient_fro,10.68458424793003,-3.3154157520699705,3000,800.0,31,30,2,0.2
1,0,14,gradient_projection,6.261171003658265,-7.738828996341735,3000,800.0,31,30,2,0.2
1,0,14,loss,10.693187325320942,-3.3068126746790583,3000,800.0,31,30,2,0.2
1,0,15,weight_fro,8.143369402811453,-6.856630597188547,3000,800.0,31,30,2,0.2
1,0,15,weight_projection,8.61143932669644,-6.3885606733035605,3000,800.0,31,30,2,0.2
1,0,15,weight_trace,8.797113098698958,-6.202886901301042,3000,800.0,31,30,2,0.2
1,0,15,gradient_fro,12.071781404265627,-2.928218595734373,3000,800.0,31,30,2,0.2
1,0,15,gradient_projection,7.565158388243731,-7.434841611756269,3000,800.0,31,30,2,0.2
1,0,15,loss,12.031843344940206,-2.9681566550597935,3000,800.0,31,30,2,0.2
1,0,16,weight_fro,8.70041581847011,-7.299584181529889,3000,800.0,31,30,2,0.2
1,0,16,weight_projection,8.319544551560593,-7.680455448439407,3000,800.0,31,30,2,0.2
1,0,16,weight_trace,9.026091172901465,-6.973908827098535,3000,800.0,31,30,2,0.2
1,0,16,gradient_fro,11.71243270870699,-4.28756729129301,3000,800.0,31,30,2,0.2
1,0,16,gradient_projection,7.7247194639165535,-8.275280536083446,3000,800.0,31,30,2,0.2
1,0,16,loss,11.72289853899586,-4.27710146100414,3000,800.0,31,30,2,0.2
1,0,17,weight_fro,8.909673134456236,-8.090326865543764,3000,800.0,31,30,2,0.2
1,0,17,weight_projection,8.482518328717564,-8.517481671282436,3000,800.0,31,30,2,0.2
1,0,17,weight_trace,9.123358926363672,-7.876641073636328,3000,800.0,31,30,2,0.2
1,0,17,gradient_fro,13.37976772544831,-3.6202322745516895,3000,800.0,31,30,2,0.2
1,0,17,gradient_projection,7.145956456888221,-9.854043543111779,3000,800.0,31,30,2,0.2
1,0,17,loss,13.3840931047334,-3.6159068952665994,3000,800.0,31,30,2,0.2
1,0,18,weight_fro,8.820209247064657,-9.179790752935343,3000,800.0,31,30,2,0.2
1,0,18,weight_projection,8.854004153898083,-9.145995846101917,3000,800.0,31,30,2,0.2
1,0,18,weight_trace,8.831804740322344,-9.168195259677656,3000,800.0,31,30,2,0.2
1,0,18,gradient_fro,13.040654992032426,-4.959345007967574,3000,800.0,31,30,2,0.2
1,0,18,gradient_projection,7.643871113232956,-10.356128886767044,3000,800.0,31,30,2,0.2
1,0,18,loss,13.031564998678643,-4.968435001321357,3000,800.0,31,30,2,0.2
2,0,1,weight_fro,1.071378887541769,0.07137888754176891,4000,1200.0,41,40,2,0.2
2,0,1,weight_projection,1.0713786467610193,0.07137864676101935,4000,1200.0,41,40,2,0.2
2,0,1,weight_trace,1.0713770099326358,0.07137700993263585,4000,1200.0,41,40,2,0.2
2,0,1,gradient_fro,1.0856690212183406,0.08566902121834064,4000,1200.0,41,40,2,0.2
2,0,1,gradient_projection,1.071376091053323,0.07137609105332299,4000,1200.0,41,40,2,0.2
2,0,1,loss,1.0839051613594606,0.08390516135946058,4000,1200.0,41,40,2,0.2
1,0,19,weight_fro,8.998997166955014,-10.001002833044986,3000,800.0,31,30,2,0.2
1,0,19,weight_projection,8.773590828040932,-10.226409171959068,3000,800.0,31,30,2,0.2
1,0,19,weight_trace,9.12976518146627,-9.87023481853373,3000,800.0,31,30,2,0.2
1,0,19,gradient_fro,14.256986052213424,-4.743013947786576,3000,800.0,31,30,2,0.2
1,0,19,gradient_projection,7.718609903451569,-11.281390096548432,3000,800.0,31,30,2,0.2
