cfg_id,seed,k,observer,MG,error,functional_rank,jacobian_ratio,window,cycles,max_E,kn,tau,eta
1,1,10,latent_projection,7.171246758619101,-2.828753241380899,10,0.12868392237868043,3000,600.0,31,30,2,0.2
1,1,11,parameter_fro,7.258117994677192,-3.7418820053228083,11,0.10620356163178209,3000,600.0,31,30,2,0.2
1,1,11,parameter_projection,8.482527771143308,-2.5174722288566915,11,0.10620356163178209,3000,600.0,31,30,2,0.2
1,1,11,latent_fro,8.175607621094818,-2.8243923789051824,11,0.10620356163178209,3000,600.0,31,30,2,0.2
1,1,11,latent_projection,7.67465385887684,-3.32534614112316,11,0.10620356163178209,3000,600.0,31,30,2,0.2
1,1,13,parameter_fro,6.827933844223071,-6.172066155776929,13,0.10400562727948262,3000,600.0,31,30,2,0.2
1,1,13,parameter_projection,8.244820015949031,-4.755179984050969,13,0.10400562727948262,3000,600.0,31,30,2,0.2
1,1,13,latent_fro,6.930979871084627,-6.069020128915373,13,0.10400562727948262,3000,600.0,31,30,2,0.2
1,1,13,latent_projection,7.363767501076916,-5.636232498923084,13,0.10400562727948262,3000,600.0,31,30,2,0.2
1,1,12,parameter_fro,10.600497951791672,-1.399502048208328,12,0.10745132140588176,3000,600.0,31,30,2,0.2
1,1,12,parameter_projection,7.296169313318678,-4.703830686681322,12,0.10745132140588176,3000,600.0,31,30,2,0.2
1,1,12,latent_fro,10.2594078462259,-1.7405921537741005,12,0.10745132140588176,3000,600.0,31,30,2,0.2
1,1,12,latent_projection,10.016764124492033,-1.983235875507967,12,0.10745132140588176,3000,600.0,31,30,2,0.2
1,1,14,parameter_fro,7.810232527508365,-6.189767472491635,14,0.14090417254740464,3000,600.0,31,30,2,0.2
1,1,14,parameter_projection,6.659737547061222,-7.340262452938778,14,0.14090417254740464,3000,600.0,31,30,2,0.2
1,1,14,latent_fro,6.908432100660017,-7.091567899339983,14,0.14090417254740464,3000,600.0,31,30,2,0.2
1,1,14,latent_projection,6.825729313532277,-7.174270686467723,14,0.14090417254740464,3000,600.0,31,30,2,0.2
1,1,15,parameter_fro,8.926154963788871,-6.073845036211129,15,0.05808394840839085,3000,600.0,31,30,2,0.2
1,1,15,parameter_projection,8.7587178029024,-6.2412821970976005,15,0.05808394840839085,3000,600.0,31,30,2,0.2
1,1,15,latent_fro,8.562119307075813,-6.437880692924187,15,0.05808394840839085,3000,600.0,31,30,2,0.2
1,1,15,latent_projection,8.53557663829,-6.464423361710001,15,0.05808394840839085,3000,600.0,31,30,2,0.2
1,1,16,parameter_fro,7.274523970811342,-8.725476029188659,16,0.06485737692732946,3000,600.0,31,30,2,0.2
1,1,16,parameter_projection,7.624607796712279,-8.37539220328772,16,0.06485737692732946,3000,600.0,31,30,2,0.2
1,1,16,latent_fro,8.457567979133955,-7.542432020866045,16,0.06485737692732946,3000,600.0,31,30,2,0.2
1,1,16,latent_projection,7.840919709995324,-8.159080290004676,16,0.06485737692732946,3000,600.0,31,30,2,0.2
1,1,17,parameter_fro,7.378024239354922,-9.621975760645078,17,0.08886957037935388,3000,600.0,31,30,2,0.2
1,1,17,parameter_projection,8.215055673163322,-8.784944326836678,17,0.08886957037935388,3000,600.0,31,30,2,0.2
1,1,17,latent_fro,7.979256568458277,-9.020743431541723,17,0.08886957037935388,3000,600.0,31,30,2,0.2
1,1,17,latent_projection,8.167336020912805,-8.832663979087195,17,0.08886957037935388,3000,600.0,31,30,2,0.2
1,1,18,parameter_fro,8.517043662232897,-9.482956337767103,18,0.06482899382341452,3000,600.0,31,30,2,0.2
1,1,18,parameter_projection,7.684896378214541,-10.31510362178546,18,0.06482899382341452,3000,600.0,31,30,2,0.2
1,1,18,latent_fro,9.196532657568927,-8.803467342431073,18,0.06482899382341452,3000,600.0,31,30,2,0.2
1,1,18,latent_projection,8.161840443634828,-9.838159556365172,18,0.06482899382341452,3000,600.0,31,30,2,0.2
1,2,1,parameter_fro,1.0597442778185253,0.059744277818525315,1,1.0,3000,600.0,31,30,2,0.2
1,2,1,parameter_projection,1.0597433406694472,0.0597433406694472,1,1.0,3000,600.0,31,30,2,0.2
1,2,1,latent_fro,1.0597450464437936,0.05974504644379364,1,1.0,3000,600.0,31,30,2,0.2
1,2,1,latent_projection,1.0597468341603111,0.059746834160311124,1,1.0,3000,600.0,31,30,2,0.2
1,2,2,parameter_fro,1.8178738214244425,-0.18212617857555746,2,0.7174125327444498,3000,600.0,31,30,2,0.2
1,2,2,parameter_projection,1.5256749786790138,-0.4743250213209862,2,0.7174125327444498,3000,600.0,31,30,2,0.2
1,2,2,latent_fro,2.265375562615047,0.26537556261504713,2,0.7174125327444498,3000,600.0,31,30,2,0.2
1,2,2,latent_projection,2.079873845590631,0.07987384559063093,2,0.7174125327444498,3000,600.0,31,30,2,0.2
1,1,19,parameter_fro,8.438913337913187,-10.561086662086813,19,0.05870726401270248,3000,600.0,31,30,2,0.2
1,1,19,parameter_projection,9.153416535542757,-9.846583464457243,19,0.05870726401270248,3000,600.0,31,30,2,0.2
1,1,19,latent_fro,7.0998937279108265,-11.900106272089173,19,0.05870726401270248,3000,600.0,31,30,2,0.2
1,1,19,latent_projection,7.943453283954405,-11.056546716045595,19,0.05870726401270248,3000,600.0,31,30,2,0.2
1,1,20,parameter_fro,5.657318365762776,-14.342681634237223,20,0.08581951014917598,3000,600.0,31,30,2,0.2
1,1,20,parameter_projection,6.599142478430512,-13.400857521569488,20,0.08581951014917598,3000,600.0,31,30,2,0.2
1,1,20,latent_fro,6.241099055883858,-13.758900944116142,20,0.08581951014917598,3000,600.0,31,30,2,0.2
1,1,20,latent_projection,7.272492025701186,-12.727507974298813,20,0.08581951014917598,3000,600.0,31,30,2,0.2
1,2,3,parameter_fro,3.321616074528202,0.32161607452820196,3,0.4175866754593957,3000,600.0,31,30,2,0.2
1,2,3,parameter_projection,3.8583367898500263,0.8583367898500263,3,0.4175866754593957,3000,600.0,31,30,2,0.2
1,2,3,latent_fro,4.015667538560611,1.0156675385606109,3,0.4175866754593957,3000,600.0,31,30,2,0.2
1,2,3,latent_projection,3.8097927516298724,0.8097927516298724,3,0.4175866754593957,3000,600.0,31,30,2,0.2
1,2,4,parameter_fro,5.157363318994538,1.1573633189945376,4,0.544556341823695,3000,600.0,31,30,2,0.2
1,2,4,parameter_projection,3.475046003934977,-0.5249539960650229,4,0.544556341823695,3000,600.0,31,30,2,0.2
1,2,4,latent_fro,5.663652003024821,1.6636520030248212,4,0.544556341823695,3000,600.0,31,30,2,0.2
1,2,4,latent_projection,5.050556468630355,1.0505564686303552,4,0.544556341823695,3000,600.0,31,30,2,0.2
1,2,6,parameter_fro,6.451068720836842,0.451068720836842,6,0.2809954994927094,3000,600.0,31,30,2,0.2
1,2,6,parameter_projection,5.647375507867071,-0.3526244921329287,6,0.2809954994927094,3000,600.0,31,30,2,0.2
1,2,6,latent_fro,6.816131533389541,0.8161315333895409,6,0.2809954994927094,3000,600.0,31,30,2,0.2
1,2,6,latent_projection,7.149864272063866,1.1498642720638657,6,0.2809954994927094,3000,600.0,31,30,2,0.2
1,2,5,parameter_fro,5.663126898746478,0.6631268987464782,5,0.17153159308838573,3000,600.0,31,30,2,0.2
1,2,5,parameter_projection,5.44152984809081,0.4415298480908101,5,0.17153159308838573,3000,600.0,31,30,2,0.2
1,2,5,latent_fro,5.041891336147804,0.04189133614780438,5,0.17153159308838573,3000,600.0,31,30,2,0.2
1,2,5,latent_projection,5.864838001007423,0.8648380010074233,5,0.17153159308838573,3000,600.0,31,30,2,0.2
1,2,7,parameter_fro,6.585121935492493,-0.41487806450750675,7,0.19754177870374032,3000,600.0,31,30,2,0.2
1,2,7,parameter_projection,8.902148175917553,1.902148175917553,7,0.19754177870374032,3000,600.0,31,30,2,0.2
1,2,7,latent_fro,6.400914090407091,-0.5990859095929091,7,0.19754177870374032,3000,600.0,31,30,2,0.2
1,2,7,latent_projection,5.754010222952009,-1.245989777047991,7,0.19754177870374032,3000,600.0,31,30,2,0.2
1,2,8,parameter_fro,8.15473476039453,0.15473476039453082,8,0.2194227905319589,3000,600.0,31,30,2,0.2
1,2,8,parameter_projection,8.38041908138101,0.3804190813810102,8,0.2194227905319589,3000,600.0,31,30,2,0.2
1,2,8,latent_fro,8.26717316904589,0.26717316904588984,8,0.2194227905319589,3000,600.0,31,30,2,0.2
1,2,8,latent_projection,7.71064267488914,-0.2893573251108599,8,0.2194227905319589,3000,600.0,31,30,2,0.2
1,2,9,parameter_fro,9.25412011640827,0.25412011640827004,9,0.14085907196384712,3000,600.0,31,30,2,0.2
1,2,9,parameter_projection,9.140002624250444,0.14000262425044419,9,0.14085907196384712,3000,600.0,31,30,2,0.2
1,2,9,latent_fro,9.883314115565316,0.8833141155653159,9,0.14085907196384712,3000,600.0,31,30,2,0.2
1,2,9,latent_projection,8.978977077843409,-0.021022922156591406,9,0.14085907196384712,3000,600.0,31,30,2,0.2
1,2,10,parameter_fro,7.129022097164473,-2.870977902835527,10,0.15863310726010418,3000,600.0,31,30,2,0.2
1,2,10,parameter_projection,8.354259680076296,-1.6457403199237035,10,0.15863310726010418,3000,600.0,31,30,2,0.2
1,2,10,latent_fro,7.247835531040802,-2.752164468959198,10,0.15863310726010418,3000,600.0,31,30,2,0.2
1,2,10,latent_projection,8.648480970822456,-1.3515190291775436,10,0.15863310726010418,3000,600.0,31,30,2,0.2
1,2,11,parameter_fro,8.535828021356549,-2.464171978643451,11,0.12523863292399554,3000,600.0,31,30,2,0.2
1,2,11,parameter_projection,10.140738606023133,-0.8592613939768672,11,0.12523863292399554,3000,600.0,31,30,2,0.2
1,2,11,latent_fro,8.36825578381599,-2.6317442161840106,11,0.12523863292399554,3000,600.0,31,30,2,0.2
1,2,11,latent_projection,8.379215795145722,-2.620784204854278,11,0.12523863292399554,3000,600.0,31,30,2,0.2
1,2,12,parameter_fro,9.481794326479514,-2.5182056735204856,12,0.14615075231046354,3000,600.0,31,30,2,0.2
1,2,12,parameter_projection,9.068284969383534,-2.9317150306164663,12,0.14615075231046354,3000,600.0,31,30,2,0.2
1,2,12,latent_fro,9.109338500662851,-2.890661499337149,12,0.14615075231046354,3000,600.0,31,30,2,0.2
1,2,12,latent_projection,8.511060809209184,-3.4889391907908163,12,0.14615075231046354,3000,600.0,31,30,2,0.2
1,2,14,parameter_fro,6.186625788592861,-7.813374211407139,14,0.06874263190518715,3000,600.0,31,30,2,0.2
1,2,14,parameter_projection,7.975285820623696,-6.024714179376304,14,0.06874263190518715,3000,600.0,31,30,2,0.2
1,2,14,latent_fro,6.93543846598844,-7.06456153401156,14,0.06874263190518715,3000,600.0,31,30,2,0.2
1,2,14,latent_projection,6.765930613238313,-7.234069386761687,14,0.06874263190518715,3000,600.0,31,30,2,0.2
1,2,13,parameter_fro,7.879626468569016,-5.120373531430984,13,0.09250383692127215,3000,600.0,31,30,2,0.2
1,2,13,parameter_projection,7.338600188717897,-5.661399811282103,13,0.09250383692127215,3000,600.0,31,30,2,0.2
1,2,13,latent_fro,8.63885449547183,-4.361145504528171,13,0.09250383692127215,3000,600.0,31,30,2,0.2
1,2,13,latent_projection,6.826265189234072,-6.173734810765928,13,0.09250383692127215,3000,600.0,31,30,2,0.2
1,2,15,parameter_fro,10.311677816512953,-4.688322183487047,15,0.06922269527428174,3000,600.0,31,30,2,0.2
1,2,15,parameter_projection,9.971406708327095,-5.028593291672905,15,0.06922269527428174,3000,600.0,31,30,2,0.2
1,2,15,latent_fro,9.283914882386108,-5.716085117613892,15,0.06922269527428174,3000,600.0,31,30,2,0.2
1,2,15,latent_projection,7.65122862111928,-7.34877137888072,15,0.06922269527428174,3000,600.0,31,30,2,0.2
1,2,16,parameter_fro,6.951502976612231,-9.04849702338777,16,0.08214173259361406,3000,600.0,31,30,2,0.2
1,2,16,parameter_projection,8.925134775857595,-7.074865224142405,16,0.08214173259361406,3000,600.0,31,30,2,0.2
1,2,16,latent_fro,7.390862788038762,-8.609137211961238,16,0.08214173259361406,3000,600.0,31,30,2,0.2
1,2,16,latent_projection,8.292527630889259,-7.707472369110741,16,0.08214173259361406,3000,600.0,31,30,2,0.2
1,2,18,parameter_fro,9.096382596265059,-8.903617403734941,18,0.05225373955780931,3000,600.0,31,30,2,0.2
1,2,18,parameter_projection,7.772624390702027,-10.227375609297972,18,0.05225373955780931,3000,600.0,31,30,2,0.2
1,2,18,latent_fro,8.25626664143972,-9.74373335856028,18,0.05225373955780931,3000,600.0,31,30,2,0.2
1,2,18,latent_projection,7.4129632873115785,-10.587036712688422,18,0.05225373955780931,3000,600.0,31,30,2,0.2
1,2,17,parameter_fro,7.760567414804192,-9.239432585195807,17,0.06788257460512147,3000,600.0,31,30,2,0.2
1,2,17,parameter_projection,8.633661361366697,-8.366338638633303,17,0.06788257460512147,3000,600.0,31,30,2,0.2
1,2,17,latent_fro,6.196348717510739,-10.80365128248926,17,0.06788257460512147,3000,600.0,31,30,2,0.2
1,2,17,latent_projection,8.592936639120394,-8.407063360879606,17,0.06788257460512147,3000,600.0,31,30,2,0.2
1,2,19,parameter_fro,9.633860414901092,-9.366139585098908,19,0.02835469062062856,3000,600.0,31,30,2,0.2
1,2,19,parameter_projection,9.528665869420111,-9.471334130579889,19,0.02835469062062856,3000,600.0,31,30,2,0.2
1,2,19,latent_fro,7.522142324384903,-11.477857675615098,19,0.02835469062062856,3000,600.0,31,30,2,0.2
1,2,19,latent_projection,9.459392093247354,-9.540607906752646,19,0.02835469062062856,3000,600.0,31,30,2,0.2
2,1,1,gradient_fro,1.0559915345966733,0.055991534596673276,1,1.0,4000,1000.0,41,40,2,0.15
2,1,1,output_fro,1.0553954073346152,0.05539540733461523,1,1.0,4000,1000.0,41,40,2,0.15
2,1,1,loss,1.053873107232559,0.05387310723255889,1,1.0,4000,1000.0,41,40,2,0.15
2,1,2,gradient_fro,2.946184013776513,0.946184013776513,2,0.7341274780213652,4000,1000.0,41,40,2,0.15
2,1,2,output_fro,2.611877157806955,0.6118771578069548,2,0.7341274780213652,4000,1000.0,41,40,2,0.15
2,1,2,loss,2.5021874409063374,0.5021874409063374,2,0.7341274780213652,4000,1000.0,41,40,2,0.15
1,2,20,parameter_fro,7.391596923660992,-12.608403076339009,20,0.033352480356545505,3000,600.0,31,30,2,0.2
1,2,20,parameter_projection,9.764585489905784,-10.235414510094216,20,0.033352480356545505,3000,600.0,31,30,2,0.2
1,2,20,latent_fro,7.881877679100181,-12.118122320899818,20,0.033352480356545505,3000,600.0,31,30,2,0.2
1,2,20,latent_projection,6.355031516974853,-13.644968483025147,20,0.033352480356545505,3000,600.0,31,30,2,0.2
2,1,3,gradient_fro,3.3815660958697973,0.3815660958697973,3,0.4132130498124576,4000,1000.0,41,40,2,0.15
2,1,3,output_fro,3.4116849187718765,0.4116849187718765,3,0.4132130498124576,4000,1000.0,41,40,2,0.15
2,1,3,loss,3.421947024586166,0.42194702458616584,3,0.4132130498124576,4000,1000.0,41,40,2,0.15
2,1,4,gradient_fro,5.895298726729105,1.8952987267291048,4,0.31765807846813543,4000,1000.0,41,40,2,0.15
2,1,4,output_fro,4.288636055207001,0.2886360552070011,4,0.31765807846813543,4000,1000.0,41,40,2,0.15
2,1,4,loss,5.976580788486857,1.9765807884868574,4,0.31765807846813543,4000,1000.0,41,40,2,0.15
2,1,5,gradient_fro,8.768018312603669,3.768018312603669,5,0.37379277299693875,4000,1000.0,41,40,2,0.15
2,1,5,output_fro,4.671839755707329,-0.328160244292671,5,0.37379277299693875,4000,1000.0,41,40,2,0.15
2,1,5,loss,8.152112491758336,3.152112491758336,5,0.37379277299693875,4000,1000.0,41,40,2,0.15
2,1,6,gradient_fro,7.071595922453654,1.0715959224536542,6,0.2612165194312928,4000,1000.0,41,40,2,0.15
2,1,6,output_fro,5.611653239415068,-0.3883467605849322,6,0.2612165194312928,4000,1000.0,41,40,2,0.15
2,1,6,loss,7.452426307626451,1.4524263076264514,6,0.2612165194312928,4000,1000.0,41,40,2,0.15
2,1,7,gradient_fro,12.027884002457236,5.027884002457236,7,0.2511715595588622,4000,1000.0,41,40,2,0.15
2,1,7,output_fro,7.138754091198606,0.1387540911986056,7,0.2511715595588622,4000,1000.0,41,40,2,0.15
2,1,7,loss,11.20933126761021,4.20933126761021,7,0.2511715595588622,4000,1000.0,41,40,2,0.15
2,1,8,gradient_fro,12.291042592012552,4.291042592012552,8,0.23643761810810404,4000,1000.0,41,40,2,0.15
2,1,8,output_fro,8.451377804823052,0.4513778048230517,8,0.23643761810810404,4000,1000.0,41,40,2,0.15
2,1,8,loss,12.318602647008548,4.318602647008548,8,0.23643761810810404,4000,1000.0,41,40,2,0.15
2,1,9,gradient_fro,13.87522448545589,4.87522448545589,9,0.16285761479782157,4000,1000.0,41,40,2,0.15
2,1,9,output_fro,8.616454678520292,-0.38354532147970843,9,0.16285761479782157,4000,1000.0,41,40,2,0.15
2,1,9,loss,14.044570030425687,5.044570030425687,9,0.16285761479782157,4000,1000.0,41,40,2,0.15
2,1,10,gradient_fro,13.737299553180307,3.737299553180307,10,0.12868392237868043,4000,1000.0,41,40,2,0.15
2,1,10,output_fro,9.77054581702564,-0.2294541829743597,10,0.12868392237868043,4000,1000.0,41,40,2,0.15
2,1,10,loss,13.396184412360663,3.396184412360663,10,0.12868392237868043,4000,1000.0,41,40,2,0.15
2,1,11,gradient_fro,13.872436009392551,2.872436009392551,11,0.10620356163178209,4000,1000.0,41,40,2,0.15
2,1,11,output_fro,8.089196899320685,-2.910803100679315,11,0.10620356163178209,4000,1000.0,41,40,2,0.15
2,1,11,loss,13.893656069459643,2.8936560694596434,11,0.10620356163178209,4000,1000.0,41,40,2,0.15
2,1,14,gradient_fro,16.67339109966034,2.673391099660339,14,0.14090417254740464,4000,1000.0,41,40,2,0.15
2,1,14,output_fro,8.641466548955233,-5.358533451044767,14,0.14090417254740464,4000,1000.0,41,40,2,0.15
2,1,14,loss,16.301380904985326,2.3013809049853258,14,0.14090417254740464,4000,1000.0,41,40,2,0.15
2,1,12,gradient_fro,12.631132044892608,0.6311320448926079,12,0.10745132140588176,4000,1000.0,41,40,2,0.15
2,1,12,output_fro,10.353206188148366,-1.6467938118516336,12,0.10745132140588176,4000,1000.0,41,40,2,0.15
2,1,12,loss,11.513485228672273,-0.4865147713277267,12,0.10745132140588176,4000,1000.0,41,40,2,0.15
2,1,13,gradient_fro,18.863160288366437,5.863160288366437,13,0.10400562727948262,4000,1000.0,41,40,2,0.15
2,1,13,output_fro,8.938635445313116,-4.061364554686884,13,0.10400562727948262,4000,1000.0,41,40,2,0.15
2,1,13,loss,17.636410902606315,4.636410902606315,13,0.10400562727948262,4000,1000.0,41,40,2,0.15
2,1,15,gradient_fro,15.788941013057574,0.788941013057574,15,0.05808394840839085,4000,1000.0,41,40,2,0.15
2,1,15,output_fro,9.089224380738946,-5.910775619261054,15,0.05808394840839085,4000,1000.0,41,40,2,0.15
2,1,15,loss,15.712982057155692,0.712982057155692,15,0.05808394840839085,4000,1000.0,41,40,2,0.15
2,1,17,gradient_fro,16.111221441599437,-0.8887785584005634,17,0.08886957037935388,4000,1000.0,41,40,2,0.15
2,1,17,output_fro,9.968443424631124,-7.031556575368876,17,0.08886957037935388,4000,1000.0,41,40,2,0.15
2,1,17,loss,15.413286760399215,-1.586713239600785,17,0.08886957037935388,4000,1000.0,41,40,2,0.15
2,1,16,gradient_fro,17.506149584153608,1.506149584153608,16,0.06485737692732946,4000,1000.0,41,40,2,0.15
2,1,16,output_fro,9.943576025843264,-6.056423974156736,16,0.06485737692732946,4000,1000.0,41,40,2,0.15
2,1,16,loss,16.59088511061016,0.5908851106101594,16,0.06485737692732946,4000,1000.0,41,40,2,0.15
2,1,18,gradient_fro,16.774864947771135,-1.2251350522288647,18,0.06482899382341452,4000,1000.0,41,40,2,0.15
2,1,18,output_fro,8.369289539899377,-9.630710460100623,18,0.06482899382341452,4000,1000.0,41,40,2,0.15
2,1,18,loss,16.50759944234698,-1.4924005576530206,18,0.06482899382341452,4000,1000.0,41,40,2,0.15
2,2,1,gradient_fro,1.0551673356006002,0.055167335600600165,1,1.0,4000,1000.0,41,40,2,0.15
2,2,1,output_fro,1.0582044998718698,0.05820449987186982,1,1.0,4000,1000.0,41,40,2,0.15
2,2,1,loss,1.4730699472004767,0.4730699472004767,1,1.0,4000,1000.0,41,40,2,0.15
2,2,2,gradient_fro,2.970251763048936,0.9702517630489358,2,0.7174125327444498,4000,1000.0,41,40,2,0.15
2,2,2,output_fro,2.1757538432290295,0.17575384322902954,2,0.7174125327444498,4000,1000.0,41,40,2,0.15
2,2,2,loss,3.118857015215108,1.118857015215108,2,0.7174125327444498,4000,1000.0,41,40,2,0.15
2,1,19,gradient_fro,18.93940929561951,-0.06059070438049119,19,0.05870726401270248,4000,1000.0,41,40,2,0.15
2,1,19,output_fro,9.46548325144113,-9.53451674855887,19,0.05870726401270248,4000,1000.0,41,40,2,0.15
2,1,19,loss,17.68619531943388,-1.3138046805661183,19,0.05870726401270248,4000,1000.0,41,40,2,0.15
2,1,20,gradient_fro,18.858947325248558,-1.1410526747514425,20,0.08581951014917598,4000,1000.0,41,40,2,0.15
2,1,20,output_fro,6.8100319278399715,-13.189968072160028,20,0.08581951014917598,4000,1000.0,41,40,2,0.15
2,1,20,loss,18.10103141877253,-1.8989685812274715,20,0.08581951014917598,4000,1000.0,41,40,2,0.15
2,2,3,gradient_fro,3.1758915907536505,0.17589159075365046,3,0.4175866754593957,4000,1000.0,41,40,2,0.15
2,2,3,output_fro,3.123418462718354,0.12341846271835388,3,0.4175866754593957,4000,1000.0,41,40,2,0.15
2,2,3,loss,3.2387735881111017,0.23877358811110172,3,0.4175866754593957,4000,1000.0,41,40,2,0.15
2,2,4,gradient_fro,5.646935384005109,1.6469353840051086,4,0.544556341823695,4000,1000.0,41,40,2,0.15
2,2,4,output_fro,4.79428653673223,0.7942865367322298,4,0.544556341823695,4000,1000.0,41,40,2,0.15
2,2,4,loss,7.342180266196065,3.342180266196065,4,0.544556341823695,4000,1000.0,41,40,2,0.15
2,2,5,gradient_fro,6.343942013438588,1.3439420134385882,5,0.17153159308838573,4000,1000.0,41,40,2,0.15
2,2,5,output_fro,5.1175652110514065,0.11756521105140649,5,0.17153159308838573,4000,1000.0,41,40,2,0.15
2,2,5,loss,5.912938080685856,0.9129380806858558,5,0.17153159308838573,4000,1000.0,41,40,2,0.15
2,2,6,gradient_fro,8.55371134449029,2.5537113444902904,6,0.2809954994927094,4000,1000.0,41,40,2,0.15
2,2,6,output_fro,6.7412702776776285,0.7412702776776285,6,0.2809954994927094,4000,1000.0,41,40,2,0.15
2,2,6,loss,9.283040388929814,3.2830403889298143,6,0.2809954994927094,4000,1000.0,41,40,2,0.15
2,2,7,gradient_fro,9.434956287408204,2.4349562874082036,7,0.19754177870374032,4000,1000.0,41,40,2,0.15
2,2,7,output_fro,6.338374731645906,-0.6616252683540944,7,0.19754177870374032,4000,1000.0,41,40,2,0.15
2,2,7,loss,9.394545008436966,2.3945450084369657,7,0.19754177870374032,4000,1000.0,41,40,2,0.15
2,2,8,gradient_fro,12.776538460980618,4.776538460980618,8,0.2194227905319589,4000,1000.0,41,40,2,0.15
