max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
4,4,20,autocorr,False,,,,3.028911601637249,0.9942196531791907,-65.0,2.201059511213247,0.9593023255813954,-445.0,2.15096322218883,0.9248554913294798,415.0,1.0198264806355566,0.7392996108949417,1612.5,1.759517067241658,0.9433198380566802,1312.5,1.759517067241658,1.0198264806355566,True
4,4,20,autocorr,True,1.014502892318246,0.5027624309392266,835.0,0.9910471665595403,0.10982658959537572,-965.0,1.2085445701350217,0.5116279069767442,-945.0,1.434964195043112,0.930635838150289,-985.0,1.3252343030385634,0.08171206225680934,-537.5,1.570123677198512,0.9206349206349206,-437.5,0.9910471665595403,1.3252343030385634,False
4,4,20,embedding,False,0.9997434764555971,0.40331491712707185,-865.0,3.028911601637249,0.9942196531791907,-65.0,2.201059511213247,0.9651162790697675,-445.0,2.174940933453556,0.9364161849710982,415.0,1.0158251007546806,0.16342412451361868,1612.5,1.7632904569774197,0.8293650793650794,1312.5,1.7632904569774197,1.0158251007546806,True
4,4,20,embedding,True,1.014502892318246,0.5027624309392266,835.0,0.9910471665595403,0.10982658959537572,-965.0,1.2085445701350217,0.5116279069767442,-945.0,1.434964195043112,0.930635838150289,-985.0,1.3252343030385634,0.08171206225680934,-537.5,1.570123677198512,0.9206349206349206,-437.5,0.9910471665595403,1.3252343030385634,False
6,1,5,autocorr,False,1.00899475708785,0.48066298342541436,1935.0,1.8950851542764549,0.7687861271676301,-165.0,1.4855492921693283,0.6686046511627907,-345.0,2.3938262358343483,0.930635838150289,215.0,1.2091377746082157,0.311284046692607,1562.5,2.016320504851102,0.8134920634920635,-887.5,1.4855492921693283,1.2091377746082157,True
6,1,5,autocorr,True,1.0820831925821863,0.4696132596685083,935.0,0.985906459180514,0.12716763005780346,-965.0,1.3920757075426708,0.48255813953488375,-945.0,2.4182910281420704,0.930635838150289,215.0,1.4577243121579542,0.377431906614786,212.5,2.203281049081388,0.8650793650793651,362.5,0.985906459180514,1.4577243121579542,False
6,1,5,embedding,False,1.0041067510276704,0.3370165745856354,1935.0,1.5806268483728663,0.6184971098265896,-265.0,1.1279954097877138,0.1511627906976744,-545.0,1.9873221709593625,0.953757225433526,-885.0,1.1350164428543945,0.7198443579766537,1762.5,1.543619146125898,0.6388888888888888,-137.5,1.1279954097877138,1.1350164428543945,False
6,1,5,embedding,True,1.2397695254683374,0.8397790055248618,935.0,0.9886972956191438,0.12716763005780346,-965.0,1.3961268847851511,0.47093023255813954,-945.0,2.473676484297188,0.930635838150289,215.0,1.4624575283198797,0.36964980544747084,212.5,2.1897399488868587,0.8650793650793651,362.5,0.9886972956191438,1.4624575283198797,False
6,1,20,autocorr,False,0.9995440279184611,0.35359116022099446,-865.0,2.3420345568739065,1.0,-65.0,1.7758602592193735,0.8604651162790697,-645.0,2.23704120041354,0.930635838150289,315.0,1.0245727156828608,0.07782101167315175,1612.5,2.107157835017513,0.9801587301587301,1312.5,1.7758602592193735,1.0245727156828608,True
6,1,20,autocorr,True,1.0376199268977815,0.6574585635359116,-65.0,1.0452391574089672,0.3179190751445087,-365.0,1.1429204483922726,0.436046511627907,-745.0,1.3560705656976257,0.9479768786127167,315.0,1.335907264353306,0.21011673151750973,612.5,1.8459892874539992,0.8174603174603174,1962.5,1.0452391574089672,1.335907264353306,False
6,1,20,embedding,False,0.9994257901952911,0.4585635359116022,-965.0,3.6571392393643714,1.0,-165.0,2.728010660843696,0.9593023255813954,-345.0,2.4434568605120734,0.976878612716763,215.0,1.0914557264042801,0.5642023346303502,662.5,2.446206531998992,0.8095238095238095,-887.5,2.4434568605120734,1.0914557264042801,True
6,1,20,embedding,True,1.0550880470062498,0.6795580110497238,-65.0,1.0021492536873589,0.20809248554913296,-365.0,1.1683360582159852,0.5058139534883721,-745.0,1.3880162779592207,1.0,315.0,1.335907264353306,0.1245136186770428,612.5,1.8516631143347138,0.8650793650793651,1962.5,1.0021492536873589,1.335907264353306,False
6,2,5,autocorr,False,1.007268670081878,0.49171270718232046,1935.0,2.9549510447286536,0.791907514450867,-165.0,2.19232807800134,0.8604651162790697,-345.0,2.0919506002655837,0.8959537572254336,-285.0,1.1232477533667642,0.17120622568093385,1562.5,2.3700246251439796,0.9880952380952381,-887.5,2.0919506002655837,1.1232477533667642,True
6,2,5,autocorr,True,1.0985848966086234,0.7016574585635359,-65.0,1.0357752279997061,0.11560693641618497,-965.0,1.4845796151755604,0.5058139534883721,-945.0,2.666078868054235,0.930635838150289,-585.0,1.913876663774736,0.3968871595330739,1312.5,2.532898323463339,0.7023809523809523,112.5,1.0357752279997061,1.913876663774736,False
