max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
4,2,5,embedding,False,1.1048309811186077,0.16574585635359115,1635.0,1.2283378798740583,0.4913294797687861,-765.0,1.2004567219994429,0.19767441860465115,155.0,2.103603986707782,1.0,-285.0,1.1134544422776766,0.07392996108949416,1712.5,1.7961005904240164,0.876984126984127,1162.5,1.2004567219994429,1.1134544422776766,True
4,2,5,embedding,True,1.1111277229615732,0.08287292817679558,1435.0,1.0698501599860541,0.10982658959537572,-665.0,1.1209657872805032,0.023255813953488372,55.0,1.2320581881606967,0.4046242774566474,-585.0,1.146431892699098,0.054474708171206226,1712.5,1.6920041914251298,0.8015873015873016,-37.5,1.0698501599860541,1.146431892699098,False
4,2,20,autocorr,False,1.1247818527728786,0.569060773480663,1635.0,1.666209780906156,0.8554913294797688,535.0,1.9537922313980791,0.8837209302325582,855.0,2.142950237480301,0.9248554913294798,515.0,1.080603948667995,0.12840466926070038,-737.5,3.121575118491582,0.9126984126984127,1212.5,1.666209780906156,1.1247818527728786,True
4,2,20,autocorr,True,1.145265351800553,0.8287292817679558,1635.0,1.0807598866162729,0.2254335260115607,-465.0,1.5069029548237969,0.8895348837209303,155.0,1.9957938438424265,0.9017341040462428,-85.0,1.0827957770468881,0.10505836575875487,-687.5,1.5375709519117045,0.8333333333333334,562.5,1.0807598866162729,1.145265351800553,False
4,2,20,embedding,False,1.1247818527728786,0.6685082872928176,1635.0,1.5415445911697698,0.7687861271676301,435.0,1.802711467040808,0.8837209302325582,755.0,1.612371515857026,0.9248554913294798,415.0,1.080603948667995,0.16342412451361868,-737.5,3.121575118491582,0.9126984126984127,1212.5,1.5415445911697698,1.1247818527728786,True
4,2,20,embedding,True,1.145265351800553,0.8342541436464088,1635.0,1.0807598866162729,0.2254335260115607,-465.0,1.5069029548237969,0.8895348837209303,155.0,1.9957938438424265,0.9017341040462428,-85.0,1.0827957770468881,0.10505836575875487,-687.5,1.5375709519117045,0.8333333333333334,562.5,1.0807598866162729,1.145265351800553,False
4,4,5,autocorr,False,1.319200337029377,0.44751381215469616,835.0,1.4291310769754533,0.4046242774566474,-765.0,1.1544907406624865,0.13372093023255813,155.0,2.5002893657581944,0.9248554913294798,315.0,1.1645419186315542,0.042801556420233464,1162.5,1.890314813170139,0.8849206349206349,562.5,1.1544907406624865,1.319200337029377,False
4,4,5,autocorr,True,1.1383956580490138,0.13259668508287292,1835.0,1.233618081799443,0.10404624277456648,-765.0,1.1781783969471336,0.19767441860465115,-545.0,1.1452180279009923,0.08092485549132948,1915.0,1.203420852453116,0.054474708171206226,1162.5,1.9212069555528046,0.8849206349206349,562.5,1.1452180279009923,1.203420852453116,False
4,4,5,embedding,False,1.319200337029377,0.4585635359116022,835.0,1.4291310769754533,0.4046242774566474,-765.0,1.1544907406624865,0.13372093023255813,155.0,2.4789660859174765,0.9826589595375722,315.0,1.1645419186315542,0.042801556420233464,1162.5,1.890314813170139,0.8888888888888888,562.5,1.1544907406624865,1.319200337029377,False
4,4,5,embedding,True,1.1383956580490138,0.13259668508287292,1835.0,1.233618081799443,0.10404624277456648,-765.0,1.1781783969471336,0.19767441860465115,-545.0,1.1452180279009923,0.08092485549132948,1915.0,1.203420852453116,0.054474708171206226,1162.5,1.9212069555528046,0.8849206349206349,562.5,1.1452180279009923,1.203420852453116,False
4,4,20,autocorr,False,1.2244084988788106,0.6574585635359116,-765.0,1.6071936209186586,0.9248554913294798,535.0,1.967051106091327,0.8837209302325582,655.0,2.4037383260040976,0.930635838150289,715.0,1.1780347066800358,0.07782101167315175,562.5,3.5080787726862517,0.9404761904761905,1262.5,1.6071936209186586,1.2244084988788106,True
4,4,20,autocorr,True,1.1204294770631535,0.5580110497237569,835.0,1.4190391851728652,0.8786127167630058,-65.0,1.9542787107391042,0.8953488372093024,255.0,2.4256427610240365,0.9826589595375722,415.0,1.2034349613089033,0.15953307392996108,562.5,1.9002323060115591,0.8928571428571429,662.5,1.4190391851728652,1.2034349613089033,True
4,4,20,embedding,False,1.2244084988788106,0.6408839779005525,-765.0,1.6071936209186586,0.9248554913294798,535.0,1.967051106091327,0.8837209302325582,655.0,2.327689866147866,0.9248554913294798,715.0,1.1780347066800358,0.07782101167315175,562.5,3.5080787726862517,0.9404761904761905,1262.5,1.6071936209186586,1.2244084988788106,True
4,4,20,embedding,True,1.1204294770631535,0.5580110497237569,835.0,1.4190391851728652,0.8786127167630058,-65.0,1.9542787107391042,0.8953488372093024,255.0,2.4256427610240365,0.9826589595375722,415.0,1.2034349613089033,0.15953307392996108,562.5,1.9002323060115591,0.8928571428571429,662.5,1.4190391851728652,1.2034349613089033,True
