system,k,seed,observer,truth,verified,effective_rank,resonance_margin,n_windows,frac_degenerate,MG,MG_sd,LB,LB_sd,TwoNN,TwoNN_sd,PRdelay,PRdelay_sd,specPR64,specPR64_sd,specPR256,specPR256_sd,specPR1024,specPR1024_sd,specPR0,specPR0_sd,roughness,roughness_sd,acorr,acorr_sd,tau_used,theiler_used
decoder,1,0,latent_fro,1.0,True,1.0,0.23355668890903414,7,0.0,1.058276920596121,0.00023503662831887871,1.0620194684227227,0.00023528969393161843,0.7199250337155668,0.00021608525161186134,2.392002532989945,1.3895106203232003e-05,1.200090594814956,0.0004505680075371448,1.2195235582495048,0.0005986472646727706,1.2540831341538423,0.00019284589007754707,1.3926695416097765,0.0002371814375279205,1.4374114902121948,8.006093575550542e-05,1.0,0.0,16.0,150.0
decoder,1,0,latent_projection,1.0,True,1.0,0.23355668890903414,7,0.0,1.056393830240915,3.911002542975486e-06,1.0601096941026598,4.147353711703664e-06,0.7195146241072394,3.722036182028314e-05,2.1958154499275166,1.8217646702186175e-06,1.1024274909066658,0.00011383166693976209,1.1202525117894702,0.00012988996305510748,1.1510199486717827,4.4309582332592756e-05,1.277342239810539,4.627089268194451e-05,1.4579879226323835,9.549204869892685e-05,1.0,0.0,16.0,150.0
decoder,1,0,gradient_fro,1.0,True,1.0,0.23355668890903414,7,0.0,1.0582951977927775,0.00038836494953482846,1.06203682511427,0.00038750875508542594,0.7200424998382726,0.0002746466409852576,4.11471363437737,6.442474690901739e-05,2.091060857996038,0.0013572201190834464,2.1511973950269927,0.0006410801715796486,2.365549880547908,0.001201593782836555,3.5837389049979627,0.007560251221516219,1.8070277136413095,0.0002653926077316152,1.0,0.0,16.0,150.0
decoder,1,0,gradient_projection,1.0,True,1.0,0.23355668890903414,7,0.0,1.0563982022771266,3.2640538160698806e-06,1.0601144242345564,3.6196603685064305e-06,0.7195132292453444,1.923620580587646e-05,2.308494029350853,3.876362625226222e-06,1.159730941256815,0.0001630830126018984,1.1785627707740833,0.0001955655468872071,1.2112445829718304,7.195368108694717e-05,1.345471636493973,7.717168485760847e-05,1.482138740178122,9.451597712664533e-05,1.0,0.0,16.0,150.0
decoder,1,0,output_fro,1.0,True,1.0,0.23355668890903414,7,0.0,1.056433866502161,2.6788120594631317e-06,1.0601479223207968,2.797878167339055e-06,0.7194999795338157,4.0145130789506655e-05,2.3674169230111843,7.489938546521058e-06,1.1880258550310898,0.0003223091063539114,1.2072695490283196,0.00044215406843019423,1.2412420493598386,0.00020766192564702682,1.3786231577756172,0.0002836411251771756,1.4481893251608688,9.027977731130458e-05,1.0,0.0,16.0,150.0
decoder,1,0,output_projection,1.0,True,1.0,0.23355668890903414,7,0.0,1.0564014083422182,4.8943953989828036e-06,1.0601184138229889,5.36059116205441e-06,0.7194996278581566,2.7231055508378466e-05,2.877129587912373,1.238097025714767e-05,1.4488954232023181,0.00038638421005216043,1.4729494167102926,0.00047850732073121115,1.516920685050814,0.0001732475753783194,1.698191405406145,0.0001634416860208106,1.5311870906704896,0.0001239541168620274,1.0,0.0,16.0,150.0
decoder,1,0,loss,1.0,True,1.0,0.23355668890903414,7,0.0,1.0564023544143384,2.04177403210034e-06,1.0601181348396689,2.1985862112393453e-06,0.7194441002147339,2.76442029846384e-05,3.2333437637242666,3.4246662248567e-05,1.6383838871348615,0.0012798114334732925,1.6867162245258402,0.0005947092115019596,1.8577668125579736,0.0012121810011565435,2.865912815532508,0.006991819111604225,1.8719972531799964,0.0001664741163076282,1.0,0.0,16.0,150.0
decoder,1,1,latent_fro,1.0,True,1.0,0.23603511426579027,7,0.0,0.94807007659436,2.3407467547483617e-05,0.9564054923268344,2.670243416899595e-05,1.8754035771285058,0.0003733398851091905,2.0614909068959193,1.756623514984012e-06,1.0373569716963755,0.00018558964024605396,1.0587987766045839,0.00014857920647284536,1.1348721717263957,0.00017424716214138977,1.4978622338238565,0.00033603768307107905,1.4423051295634621,2.2181792698674035e-05,1.0,0.0,16.0,150.0
decoder,1,1,latent_projection,1.0,True,1.0,0.23603511426579027,7,0.0,0.9476575982803781,6.420445359155419e-06,0.9560039298976625,6.272341957450132e-06,1.8756220068159428,0.00020042341002364633,2.089648373932623,1.0489761293639791e-06,1.0515009322771285,0.0001755912279307731,1.0732697622957714,0.00011567225553655894,1.1504912667327165,0.00013865308564457485,1.5184411145661822,0.00030862331757866877,1.4460029820106093,2.2202187702086098e-05,1.0,0.0,16.0,150.0
decoder,1,1,gradient_fro,1.0,True,1.0,0.23603511426579027,7,0.0,0.9491272803909176,8.134729515284371e-05,0.9574493816306742,8.368763001668733e-05,1.8742252531584833,0.0011793700080071114,3.277739216345617,9.37696581537916e-05,1.6722949089720165,0.002588333749490197,1.7523929000642764,0.003685898628765706,3.5031204393450905,0.0032828190559463133,4.7156696997503165,0.0030835581601229007,1.8588812470753329,0.0001867578233799566,1.0,0.0,16.0,150.0
