cfg_id,seed,k,observer,MG,error,window,cycles,max_E,kn,tau,eta
0,0,9,output_fro,6.517841691363677,-2.482158308636323,2000,300.0,31,20,1,0.08
0,0,9,output_projection,5.706522856251783,-3.293477143748217,2000,300.0,31,20,1,0.08
0,0,9,loss,11.066929913038184,2.0669299130381837,2000,300.0,31,20,1,0.08
0,0,10,latent_fro,8.180217026508053,-1.8197829734919466,2000,300.0,31,20,1,0.08
0,0,10,latent_projection,5.411287147442446,-4.588712852557554,2000,300.0,31,20,1,0.08
0,0,10,gradient_fro,10.16757171667123,0.1675717166712296,2000,300.0,31,20,1,0.08
0,0,10,gradient_projection,5.262016312546526,-4.737983687453474,2000,300.0,31,20,1,0.08
0,0,10,output_fro,8.074285946052278,-1.925714053947722,2000,300.0,31,20,1,0.08
0,0,10,output_projection,5.14040997386364,-4.85959002613636,2000,300.0,31,20,1,0.08
0,0,10,loss,11.441394643011057,1.4413946430110567,2000,300.0,31,20,1,0.08
0,0,11,latent_fro,7.229571502674381,-3.770428497325619,2000,300.0,31,20,1,0.08
0,0,11,latent_projection,6.140051258619201,-4.859948741380799,2000,300.0,31,20,1,0.08
0,0,11,gradient_fro,11.430036683562397,0.4300366835623972,2000,300.0,31,20,1,0.08
0,0,11,gradient_projection,6.378982001312745,-4.621017998687255,2000,300.0,31,20,1,0.08
0,0,11,output_fro,7.181301491633778,-3.8186985083662224,2000,300.0,31,20,1,0.08
0,0,11,output_projection,6.877974391127019,-4.122025608872981,2000,300.0,31,20,1,0.08
0,0,11,loss,12.19480442540718,1.1948044254071792,2000,300.0,31,20,1,0.08
0,0,12,latent_fro,8.715864732907482,-3.284135267092518,2000,300.0,31,20,1,0.08
0,0,12,latent_projection,6.371067783979023,-5.628932216020977,2000,300.0,31,20,1,0.08
0,0,12,gradient_fro,10.691160025599928,-1.3088399744000725,2000,300.0,31,20,1,0.08
0,0,12,gradient_projection,6.038760458600767,-5.961239541399233,2000,300.0,31,20,1,0.08
0,0,12,output_fro,7.694768517218502,-4.305231482781498,2000,300.0,31,20,1,0.08
0,0,12,output_projection,6.642804416359422,-5.357195583640578,2000,300.0,31,20,1,0.08
0,0,12,loss,11.920651311292689,-0.07934868870731115,2000,300.0,31,20,1,0.08
0,0,13,latent_fro,9.205419008255054,-3.7945809917449456,2000,300.0,31,20,1,0.08
0,0,13,latent_projection,5.660873486722822,-7.339126513277178,2000,300.0,31,20,1,0.08
0,0,13,gradient_fro,9.505276881527003,-3.494723118472997,2000,300.0,31,20,1,0.08
0,0,13,gradient_projection,5.403157442617256,-7.596842557382744,2000,300.0,31,20,1,0.08
0,0,13,output_fro,9.42915699521324,-3.5708430047867594,2000,300.0,31,20,1,0.08
0,0,13,output_projection,6.3627997079607646,-6.6372002920392354,2000,300.0,31,20,1,0.08
0,0,13,loss,10.698373704810129,-2.3016262951898714,2000,300.0,31,20,1,0.08
0,0,14,latent_fro,7.055752983237178,-6.944247016762822,2000,300.0,31,20,1,0.08
0,0,14,latent_projection,6.134646320485176,-7.865353679514824,2000,300.0,31,20,1,0.08
0,0,14,gradient_fro,10.82103793026901,-3.1789620697309893,2000,300.0,31,20,1,0.08
0,0,14,gradient_projection,6.088463915367033,-7.911536084632967,2000,300.0,31,20,1,0.08
0,0,14,output_fro,8.036684731654,-5.963315268345999,2000,300.0,31,20,1,0.08
0,0,14,output_projection,6.255587976741939,-7.744412023258061,2000,300.0,31,20,1,0.08
0,0,14,loss,11.787375756841081,-2.2126242431589187,2000,300.0,31,20,1,0.08
0,0,15,latent_fro,8.461928734382779,-6.538071265617221,2000,300.0,31,20,1,0.08
0,0,15,latent_projection,6.656258791397134,-8.343741208602866,2000,300.0,31,20,1,0.08
0,0,15,gradient_fro,11.067015503390861,-3.932984496609139,2000,300.0,31,20,1,0.08
0,0,15,gradient_projection,6.168184552835448,-8.831815447164551,2000,300.0,31,20,1,0.08
0,0,15,output_fro,10.495106777208779,-4.504893222791221,2000,300.0,31,20,1,0.08
0,0,15,output_projection,6.8987236316345975,-8.101276368365403,2000,300.0,31,20,1,0.08
0,0,15,loss,12.063814130613284,-2.9361858693867156,2000,300.0,31,20,1,0.08
0,0,16,latent_fro,8.163791854323014,-7.836208145676986,2000,300.0,31,20,1,0.08
0,0,16,latent_projection,6.703137465774313,-9.296862534225687,2000,300.0,31,20,1,0.08
0,0,16,gradient_fro,11.536589787985605,-4.463410212014395,2000,300.0,31,20,1,0.08
0,0,16,gradient_projection,6.74486317910421,-9.255136820895789,2000,300.0,31,20,1,0.08
0,0,16,output_fro,7.420273747972799,-8.5797262520272,2000,300.0,31,20,1,0.08
0,0,16,output_projection,6.472790217822967,-9.527209782177033,2000,300.0,31,20,1,0.08
0,0,16,loss,11.997259036819164,-4.002740963180836,2000,300.0,31,20,1,0.08
0,0,17,latent_fro,8.9358335218017,-8.0641664781983,2000,300.0,31,20,1,0.08
0,0,17,latent_projection,6.561538985972353,-10.438461014027647,2000,300.0,31,20,1,0.08
0,0,17,gradient_fro,10.771608767963794,-6.228391232036206,2000,300.0,31,20,1,0.08
0,0,17,gradient_projection,6.228536931632497,-10.771463068367503,2000,300.0,31,20,1,0.08
0,0,17,output_fro,8.707159982833799,-8.292840017166201,2000,300.0,31,20,1,0.08
0,0,17,output_projection,6.269889776637339,-10.730110223362662,2000,300.0,31,20,1,0.08
0,0,17,loss,11.251173062605314,-5.748826937394686,2000,300.0,31,20,1,0.08
0,0,18,latent_fro,9.357979537140611,-8.642020462859389,2000,300.0,31,20,1,0.08
0,0,18,latent_projection,6.7375479889949865,-11.262452011005013,2000,300.0,31,20,1,0.08
0,0,18,gradient_fro,9.812697919655758,-8.187302080344242,2000,300.0,31,20,1,0.08
