observer,k,truth,MG,LB,PRdelay,roughness,n,error
gradient_fro,1,1.0,1.0582951977927775,1.06203682511427,3.888963777105079,1.8264667645570392,3,0.058295197792777476
gradient_fro,3,3.0,3.9478249837926778,3.9813283030763422,8.069808648146065,1.7208281695333645,3,0.9478249837926778
gradient_fro,4,4.0,5.506410012213814,5.755096068832876,13.259555445593167,1.59646656686595,3,1.5064100122138138
gradient_fro,5,5.0,7.1614554552387135,7.527731175048986,12.934365106783423,1.6465683588614948,3,2.1614554552387135
gradient_fro,7,7.0,10.50753291431819,11.056321663931746,15.304498329451734,1.6164700605171531,3,3.5075329143181904
gradient_fro,8,8.0,13.356722665087027,13.993008561765084,24.237596871592512,1.642492145616478,3,5.356722665087027
gradient_fro,9,9.0,14.725693192476669,15.510319603946886,21.65761373963987,1.6170579386122184,3,5.725693192476669
gradient_fro,11,11.0,18.454097563893125,19.421348335017054,28.3594471293455,1.6024438221396047,3,7.454097563893125
gradient_fro,12,12.0,17.204630043690216,18.22013481816208,29.456907600490773,1.5495220041675672,3,5.204630043690216
gradient_fro,13,13.0,20.052419696757514,21.153153032611495,29.02759787175823,1.5861091779387015,3,7.052419696757514
gradient_fro,15,15.0,20.539198793905832,21.633191508172356,32.47659786222536,1.5900962822391838,3,5.5391987939058325
gradient_fro,16,16.0,21.68818593783261,22.844302180177444,33.10739728840325,1.555669293476544,3,5.6881859378326105
gradient_fro,17,17.0,23.422582039969374,24.717985967888843,34.24774874129579,1.5920017691336088,3,6.422582039969374
gradient_fro,19,19.0,23.67883544300845,25.020224581481127,35.181102808721114,1.5696378738711056,3,4.678835443008449
gradient_fro,20,20.0,23.67461092015419,24.948415586341223,35.19954873898512,1.546856719772296,3,3.6746109201541906
gradient_projection,1,1.0,1.0563982022771266,1.0601144242345564,2.2393722034642636,1.4723073844109398,3,0.05639820227712655
gradient_projection,3,3.0,3.4124525960451675,3.442740460843817,3.216068495099409,1.5345172460609302,3,0.4124525960451675
gradient_projection,4,4.0,4.795424784945027,4.997392863539671,3.188715804076737,1.5568404927641601,3,0.7954247849450269
gradient_projection,5,5.0,5.148717882242585,5.2321108460723345,5.129641092731759,1.5297054092198314,3,0.1487178822425852
gradient_projection,7,7.0,6.494560019071215,6.62290263734196,6.774549379502247,1.4456323697166702,3,0.5054399809287853
gradient_projection,8,8.0,6.559164944672294,6.768531738403163,7.526922853390867,1.316185742927022,3,1.4408350553277058
gradient_projection,9,9.0,11.477288722564428,11.869708589212248,8.199000667819703,1.5078181448470553,3,2.4772887225644276
gradient_projection,11,11.0,10.18378357190477,10.489881969823871,11.412326152257448,1.5024938087373845,3,0.8162164280952293
gradient_projection,12,12.0,10.008346290760842,10.278808898914754,10.975764379657901,1.4735144307923453,3,1.9916537092391575
gradient_projection,13,13.0,11.431123351683738,12.250577685679467,9.052633542018626,1.38259477918007,3,1.5688766483162624
gradient_projection,15,15.0,12.76088827180836,13.045395717529585,11.176479529045293,1.3981003701374866,3,2.2391117281916397
gradient_projection,16,16.0,9.809708270078456,10.131550722013033,8.33280377926014,1.404726303447895,3,6.190291729921544
gradient_projection,17,17.0,12.797648457684744,13.376392479846789,10.32280296052179,1.4495789716692402,3,4.202351542315256
gradient_projection,19,19.0,12.833110665290429,13.487092385541603,10.744557274236273,1.4167920088150787,3,6.1668893347095715
gradient_projection,20,20.0,13.080133019741426,13.737418330608518,14.129745446901559,1.4167572957371983,3,6.919866980258574
latent_fro,1,1.0,1.058276920596121,1.0620194684227227,2.392002532989945,1.4423051295634621,3,0.05827692059612111
latent_fro,3,3.0,3.5474634054924206,3.5706057311151893,3.078261554167805,1.6570664923676983,3,0.5474634054924206
latent_fro,4,4.0,5.114578448700052,5.357936990419321,5.347211746516156,1.4268192025284732,3,1.114578448700052
latent_fro,5,5.0,4.950919960019357,5.128155765655398,4.734301804313045,1.2601025008045228,3,0.04908003998064281
latent_fro,7,7.0,7.998366855637491,8.339124152570161,6.173378108450189,1.32237299641126,3,0.9983668556374914
latent_fro,8,8.0,6.413163138750494,6.590313197881959,9.253056175559038,1.402471053805184,3,1.5868368612495063
latent_fro,9,9.0,8.998714174762622,9.334290396921187,6.442703180209025,1.3354043878054533,3,0.0012858252373781909
latent_fro,11,11.0,10.456792217167797,10.879339147767842,9.388600151049326,1.4355084544621795,3,0.5432077828322033
latent_fro,12,12.0,10.376070749800565,10.717729838540043,6.772980430760473,1.331831890134956,3,1.623929250199435
latent_fro,13,13.0,12.528300840256295,13.004204855545481,11.580400688042163,1.4171617335600648,3,0.47169915974370547
latent_fro,15,15.0,12.865604361720514,13.30724984689441,13.23697093487042,1.4061986006015164,3,2.1343956382794858
latent_fro,16,16.0,13.15565475394621,13.685293832957285,12.728254405250501,1.3662376458335013,3,2.8443452460537895
latent_fro,17,17.0,12.219182283025038,12.826519879313873,10.220389329306505,1.308413633419593,3,4.780817716974962
latent_fro,19,19.0,14.199435581226695,14.89133296655146,12.266332050895173,1.3662579757855553,3,4.800564418773305
latent_fro,20,20.0,14.190339625299984,14.800650956218664,11.26422385613416,1.3763851481589908,3,5.809660374700016
latent_projection,1,1.0,1.056393830240915,1.0601096941026598,2.1831471316960642,1.448731928986362,3,0.056393830240915044
latent_projection,3,3.0,3.367262611003857,3.40957360873244,3.2038237685398654,1.4295613704462304,3,0.36726261100385704
latent_projection,4,4.0,4.071610831066923,4.10264931824267,3.367430692371253,1.3988920910442664,3,0.07161083106692256
latent_projection,5,5.0,4.033360797787212,4.157141600866948,4.010832578745799,1.1900117911348491,3,0.9666392022127877
latent_projection,7,7.0,8.513636566804196,8.69780660057653,5.476826682261901,1.5077803246281312,3,1.5136365668041964
latent_projection,8,8.0,8.169003869040045,8.437031752128302,6.267804477925653,1.2847944580055095,3,0.16900386904004527
latent_projection,9,9.0,7.7279954134262185,7.835949345835596,8.641886581204009,1.4157868070576372,3,1.2720045865737815
latent_projection,11,11.0,10.792550592861783,11.141610178180695,8.838805707751245,1.3306437139420766,3,0.2074494071382169
latent_projection,12,12.0,8.867902365939774,9.238586952239078,10.851759361046508,1.4018361299062072,3,3.1320976340602265
latent_projection,13,13.0,10.537971550082823,11.01764754054482,11.32662910169245,1.3800943978558156,3,2.4620284499171774
latent_projection,15,15.0,10.931664322880778,11.262594173092038,11.780814215703073,1.414463545827016,3,4.068335677119222
latent_projection,16,16.0,11.20840894650981,11.69213606912141,10.955619148995254,1.3782986699611481,3,4.79159105349019
latent_projection,17,17.0,14.074364157465654,14.729790047140495,15.490344217581768,1.3720950993206844,3,2.925635842534346
latent_projection,19,19.0,15.519735513231788,16.121328885704447,11.32016926130266,1.371726223428475,3,3.4802644867682115
latent_projection,20,20.0,13.101615262241115,13.701181001730792,11.26039584207816,1.3400204925084602,3,6.898384737758885
loss,1,1.0,1.0564023544143384,1.0601181348396689,3.0206351654218424,1.8878861710732113,3,0.056402354414338385
loss,3,3.0,4.008076743542626,4.090942757547987,6.053887186325713,1.7734501995972314,3,1.0080767435426257
loss,4,4.0,5.93970719338988,6.2641601118288195,9.686747601604662,1.7176677748692086,3,1.9397071933898804
loss,5,5.0,8.13264717153959,8.419298780571285,10.744158338138027,1.7579002069432348,3,3.13264717153959
loss,7,7.0,11.697786983573033,12.316692734251308,15.081025474776338,1.7293156206595934,3,4.6977869835730335
loss,8,8.0,13.032577975917507,13.75459840090207,19.587592587672273,1.7448772804200021,3,5.032577975917507
loss,9,9.0,16.698891442290503,17.69829038182846,16.12507001800865,1.7343995183096201,3,7.698891442290503
