step,lr,lambda_max,ritz_residual,hvp_count,hessian_seconds,gd_ratio,activation_pr,activation_seconds,gradient_proxy,gradient_seconds
127,0.3,11.726449966430664,4.854515558701526e-06,31,0.5858589999843389,1.7589674949645995,6.1568498611450195,0.0022885999642312527,1.1154744625091553,0.011285899905487895
255,0.3,14.894201278686523,4.088083257348176e-06,31,0.5255736999679357,2.2341301918029783,10.931431770324707,0.0023163999430835247,0.8085106015205383,0.01154739991761744
383,0.3,12.371248245239258,4.936427921073311e-06,31,0.5178562998771667,1.8556872367858885,14.14950180053711,0.0022505000233650208,1.4358274936676025,0.011610900051891804
511,0.3,8.101682662963867,4.082335376464802e-06,31,0.5164886999409646,1.21525239944458,14.160820960998535,0.002240999834612012,136.2572784423828,0.01088049984537065
639,0.3,6.330998420715332,3.1557434089193433e-06,31,0.5417012001853436,0.9496497631072998,14.034597396850586,0.0029102000407874584,45.66719436645508,0.01363230007700622
767,0.3,6.424827575683594,6.258095086435201e-06,31,0.6587944000493735,0.9637241363525391,13.929662704467773,0.0023384999949485064,63.91262435913086,0.011929299915209413
