run_id,optimizer,family,start_step,end_step,center_step,tau,loss_mean,loss_std,lag1_autocorrelation,fnn_raw,fnn_detrended,cao_raw,cao_detrended,simplex_raw,simplex_detrended,mle_raw,mle_detrended
SignMuon_lr0.03_19f64fe1,SignMuon,sign,520,919,720,1,3.7084912109375,0.07172181748289869,0.6617578800057453,6.0,4.0,2.0,6.0,14.0,15.0,14.450354274499558,16.691869905806012
SignMuon_lr0.03_19f64fe1,SignMuon,sign,560,959,760,1,3.6890673828125,0.06887510517063869,0.6227823728858153,6.0,4.0,2.0,6.0,14.0,12.0,14.610051479911919,15.811320810990331
SignMuon_lr0.03_19f64fe1,SignMuon,sign,600,999,800,1,3.672568359375,0.0661348133268928,0.5817107929875377,5.0,4.0,2.0,6.0,11.0,8.0,14.808361709838366,15.08133542998148
SignMuon_lr0.03_19f64fe1,SignMuon,sign,640,1039,840,1,3.656240234375,0.06320404165237432,0.5304099207320583,5.0,4.0,2.0,6.0,12.0,8.0,14.845290360821323,14.813310900903684
SignMuon_lr0.03_19f64fe1,SignMuon,sign,680,1079,880,1,3.6412548828125,0.058550879295450775,0.4962372094220512,4.0,5.0,2.0,5.0,8.0,9.0,15.46779050725654,14.921551027654955
SignMuon_lr0.03_19f64fe1,SignMuon,sign,720,1119,920,1,3.626943359375,0.054748848646068056,0.38823130761732905,4.0,4.0,2.0,5.0,15.0,9.0,13.487250761141501,15.72868210254906
SignMuon_lr0.03_19f64fe1,SignMuon,sign,760,1159,960,1,3.61216796875,0.049791668794810146,0.249902734754048,5.0,4.0,2.0,6.0,8.0,15.0,13.748955688528223,15.308746524885752
SignMuon_lr0.03_19f64fe1,SignMuon,sign,800,1199,1000,1,3.5992138671875,0.047103386240515466,0.19064630299211754,5.0,5.0,2.0,6.0,10.0,12.0,13.504772757796296,14.908093528490662
SignMuon_lr0.03_19f64fe1,SignMuon,sign,840,1239,1040,1,3.5910791015625,0.046095092495263654,0.13775475474102808,6.0,5.0,4.0,2.0,11.0,9.0,12.939409800316772,15.46841704030359
SignMuon_lr0.03_19f64fe1,SignMuon,sign,880,1279,1080,1,3.5820556640625,0.045005541301328916,0.14779904001783536,5.0,5.0,2.0,8.0,14.0,7.0,13.35787069294751,14.991880981864648
SignMuon_lr0.03_19f64fe1,SignMuon,sign,920,1319,1120,1,3.5738916015625,0.04483366184870581,0.1571321197353133,4.0,4.0,2.0,8.0,11.0,7.0,13.988425948751186,14.507718521685804
SignMuon_lr0.03_19f64fe1,SignMuon,sign,960,1359,1160,1,3.565048828125,0.0453289964836052,0.16145346207350672,4.0,4.0,4.0,6.0,10.0,13.0,13.228730258937977,15.761931537699025
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1000,1399,1200,1,3.554775390625,0.045271355200104765,0.19143104861005733,4.0,4.0,5.0,6.0,9.0,13.0,13.242168937399605,15.306456302415535
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1040,1439,1240,1,3.5453271484375,0.046113171381417586,0.2046282852171299,4.0,4.0,2.0,6.0,8.0,14.0,13.55583142050685,15.787460267193447
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1080,1479,1280,1,3.53517578125,0.04713651416266615,0.21050317877202884,4.0,4.0,4.0,8.0,15.0,8.0,13.659814074134447,16.52531157591818
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1120,1519,1320,1,3.524990234375,0.04736692459408473,0.23933691413427868,5.0,4.0,5.0,6.0,14.0,9.0,13.428311018466584,15.911336195577846
SignMuon_lr0.03_19f64fe1,SignMuon,sign,1160,1559,1360,1,3.515927734375,0.0476288653629853,0.26501976177576897,4.0,4.0,5.0,2.0,15.0,11.0,15.062864709387142,16.300628086332303
